test,cost,coverage,pastFaults, newFaults
30,3576.0,92,2,2
185,99377.0,130,3,4
202,102908.0,140,3,4
259,104405.0,159,4,4
20,106144.0,166,4,4
23,109520.0,173,4,4
205,109762.0,178,4,4
314,111501.0,181,4,4
48,113240.0,183,4,5
0,113290.0,187,4,6
25,116771.0,189,4,6
162,118510.0,192,4,6
347,120249.0,195,4,6
32,120252.0,196,4,6
33,122062.0,197,4,6
5,122091.0,199,4,6
17,122145.0,201,4,6
224,123884.0,203,4,6
277,126891.0,205,4,6
288,130311.0,207,4,6
2,130313.0,208,4,6
22,133689.0,209,4,6
27,139248.0,210,4,6
271,140274.0,211,4,6
14,140307.0,212,4,6
26,147430.0,213,4,6
28,149248.0,214,4,6
37,149275.0,215,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
347,152798.0,216,4,6
32,152798.0,216,4,6
33,152798.0,216,4,6
5,152798.0,216,4,6
17,152798.0,216,4,6
224,152798.0,216,4,6
277,152798.0,216,4,6
288,152798.0,216,4,6
2,152798.0,216,4,6
22,152798.0,216,4,6
27,152798.0,216,4,6
271,152798.0,216,4,6
14,152798.0,216,4,6
26,152798.0,216,4,6
28,152798.0,216,4,6
37,152798.0,216,4,6
136,152798.0,216,4,6
30,152798.0,216,4,6
185,152798.0,216,4,6
202,152798.0,216,4,6
259,152798.0,216,4,6
20,152798.0,216,4,6
23,152798.0,216,4,6
205,152798.0,216,4,6
314,152798.0,216,4,6
48,152798.0,216,4,6
0,152798.0,216,4,6
25,152798.0,216,4,6
162,152798.0,216,4,6
