test,cost,coverage,pastFaults, newFaults
141,379.0,89,2,1
3,381.0,90,2,1
60,445.0,99,3,1
1,495.0,105,3,2
29,2357.0,126,4,3
17,2411.0,129,4,3
338,2607.0,137,4,3
163,4151.0,149,4,3
200,7682.0,159,4,4
111,8708.0,167,4,4
12,8758.0,170,4,4
37,8785.0,171,4,4
10,8789.0,173,4,4
9,8822.0,174,4,4
2,8824.0,174,4,4
343,10563.0,179,4,4
32,10566.0,180,4,4
31,10599.0,181,4,4
259,12096.0,184,4,4
314,13835.0,187,4,4
311,15661.0,189,4,5
321,15851.0,189,4,5
27,21410.0,191,4,6
97,21491.0,191,4,6
132,21557.0,191,4,6
80,23296.0,192,4,6
263,23340.0,192,4,6
339,25605.0,193,4,6
273,29143.0,193,4,6
206,29403.0,194,4,6
298,29507.0,194,4,6
134,29832.0,194,4,6
24,33208.0,198,4,6
20,34947.0,199,4,6
6,35013.0,199,4,6
33,36823.0,200,4,6
25,40304.0,203,4,6
4,40354.0,203,4,6
176,40535.0,203,4,6
276,42274.0,204,4,6
290,44013.0,205,4,6
171,44104.0,205,4,6
277,47111.0,208,4,6
335,47161.0,208,4,6
356,47287.0,208,4,6
271,48313.0,209,4,6
105,48619.0,209,4,6
26,55742.0,211,4,6
69,56149.0,211,4,6
23,59525.0,213,4,6
139,63048.0,214,4,6
30,66624.0,215,4,6
196,68363.0,215,4,6
269,69275.0,215,4,6
157,71101.0,215,4,6
70,71524.0,215,4,6
221,72913.0,215,4,6
348,74652.0,215,4,6
225,75614.0,215,4,6
224,77353.0,215,4,6
143,78013.0,215,4,6
270,79752.0,215,4,6
345,81491.0,215,4,6
193,83317.0,215,4,6
280,83361.0,215,4,6
14,83394.0,216,4,6
299,83485.0,216,4,6
68,83908.0,216,4,6
336,85647.0,216,4,6
209,87495.0,216,4,6
93,91028.0,216,4,6
240,91109.0,216,4,6
340,92848.0,216,4,6
73,94392.0,216,4,6
98,94473.0,216,4,6
215,96376.0,216,4,6
147,98181.0,216,4,6
190,146368.0,216,4,6
71,146775.0,216,4,6
72,148514.0,216,4,6
304,151296.0,216,4,6
124,154819.0,216,4,6
354,156558.0,216,4,6
120,160010.0,216,4,6
86,161788.0,216,4,6
329,163614.0,216,4,6
95,167252.0,216,4,6
58,170642.0,216,4,6
18,172381.0,216,4,6
342,174120.0,216,4,6
347,175859.0,216,4,6
56,179249.0,216,4,6
22,182625.0,216,4,6
172,184364.0,216,4,6
326,232833.0,216,4,6
88,234572.0,216,4,6
115,282759.0,216,4,6
142,283402.0,216,4,6
231,285141.0,216,4,6
61,285191.0,216,4,6
183,286974.0,216,4,6
341,288713.0,216,4,6
127,292236.0,216,4,6
260,293975.0,216,4,6
113,342162.0,216,4,6
244,342199.0,216,4,6
102,343963.0,216,4,6
272,347446.0,216,4,6
251,349185.0,216,4,6
50,350924.0,216,4,6
84,352702.0,216,4,6
123,356154.0,216,4,6
160,357893.0,216,4,6
187,434638.0,216,4,6
195,436464.0,216,4,6
359,437376.0,216,4,6
312,439115.0,216,4,6
83,440709.0,216,4,6
349,442448.0,216,4,6
316,442498.0,216,4,6
308,490967.0,216,4,6
11,490969.0,216,4,6
35,513323.0,216,4,6
218,515111.0,216,4,6
44,516850.0,216,4,6
148,535498.0,216,4,6
92,537237.0,216,4,6
325,538980.0,216,4,6
100,540744.0,216,4,6
327,595444.0,216,4,6
323,597227.0,216,4,6
352,597280.0,216,4,6
289,598990.0,216,4,6
106,599312.0,216,4,6
227,600274.0,216,4,6
144,602013.0,216,4,6
297,605719.0,216,4,6
75,607263.0,216,4,6
332,609002.0,216,4,6
158,610828.0,216,4,6
287,612768.0,216,4,6
293,614659.0,216,4,6
207,614915.0,216,4,6
184,633563.0,216,4,6
286,635302.0,216,4,6
167,637765.0,216,4,6
77,640740.0,216,4,6
149,717485.0,216,4,6
261,718397.0,216,4,6
214,720300.0,216,4,6
208,722039.0,216,4,6
202,725570.0,216,4,6
89,727303.0,216,4,6
333,729036.0,216,4,6
67,730800.0,216,4,6
309,779269.0,216,4,6
0,779319.0,216,4,6
128,781058.0,216,4,6
337,782768.0,216,4,6
283,784541.0,216,4,6
320,784737.0,216,4,6
220,786476.0,216,4,6
164,788215.0,216,4,6
313,789759.0,216,4,6
266,790411.0,216,4,6
91,792144.0,216,4,6
204,792193.0,216,4,6
90,793932.0,216,4,6
51,886796.0,216,4,6
178,886977.0,216,4,6
55,889929.0,216,4,6
301,893115.0,216,4,6
203,896710.0,216,4,6
112,944897.0,216,4,6
63,944947.0,216,4,6
219,946955.0,216,4,6
328,948793.0,216,4,6
264,950540.0,216,4,6
155,999009.0,216,4,6
159,1000835.0,216,4,6
234,1002574.0,216,4,6
99,1002655.0,216,4,6
245,1002692.0,216,4,6
39,1004431.0,216,4,6
291,1006141.0,216,4,6
66,1007905.0,216,4,6
48,1009644.0,216,4,6
194,1011470.0,216,4,6
274,1013340.0,216,4,6
288,1016760.0,216,4,6
334,1016810.0,216,4,6
284,1018438.0,216,4,6
191,1073138.0,216,4,6
104,1073460.0,216,4,6
38,1073487.0,216,4,6
34,1078554.0,216,4,6
110,1080353.0,216,4,6
210,1082137.0,216,4,6
279,1083962.0,216,4,6
230,1085701.0,216,4,6
53,1088653.0,216,4,6
65,1090417.0,216,4,6
331,1091961.0,216,4,6
52,1094938.0,216,4,6
121,1098390.0,216,4,6
79,1099984.0,216,4,6
250,1100011.0,216,4,6
85,1101789.0,216,4,6
281,1101833.0,216,4,6
226,1103572.0,216,4,6
108,1105311.0,216,4,6
357,1105344.0,216,4,6
16,1107083.0,216,4,6
138,1110610.0,216,4,6
315,1112343.0,216,4,6
258,1114082.0,216,4,6
253,1115821.0,216,4,6
242,1117560.0,216,4,6
223,1119244.0,216,4,6
64,1121008.0,216,4,6
119,1169195.0,216,4,6
197,1170739.0,216,4,6
212,1171550.0,216,4,6
42,1173289.0,216,4,6
217,1175297.0,216,4,6
135,1175622.0,216,4,6
275,1177938.0,216,4,6
307,1179681.0,216,4,6
129,1181414.0,216,4,6
236,1183153.0,216,4,6
165,1184886.0,216,4,6
300,1188052.0,216,4,6
118,1236239.0,216,4,6
130,1237978.0,216,4,6
116,1286165.0,216,4,6
156,1287991.0,216,4,6
199,1289956.0,216,4,6
189,1344656.0,216,4,6
154,1392843.0,216,4,6
136,1396366.0,216,4,6
246,1398105.0,216,4,6
211,1400070.0,216,4,6
161,1401614.0,216,4,6
153,1450083.0,216,4,6
255,1453566.0,216,4,6
151,1530311.0,216,4,6
117,1578498.0,216,4,6
40,1580237.0,216,4,6
62,1580287.0,216,4,6
180,1582070.0,216,4,6
344,1583809.0,216,4,6
7,1583842.0,216,4,6
294,1585695.0,216,4,6
198,1587434.0,216,4,6
152,1635621.0,216,4,6
292,1637512.0,216,4,6
103,1639303.0,216,4,6
87,1641039.0,216,4,6
182,1642822.0,216,4,6
131,1644555.0,216,4,6
188,1693024.0,216,4,6
319,1694734.0,216,4,6
249,1694761.0,216,4,6
81,1696355.0,216,4,6
239,1697267.0,216,4,6
146,1699006.0,216,4,6
228,1700745.0,216,4,6
248,1702536.0,216,4,6
13,1702538.0,216,4,6
168,1702629.0,216,4,6
96,1702710.0,216,4,6
205,1702952.0,216,4,6
268,1704691.0,216,4,6
21,1708067.0,216,4,6
145,1709872.0,216,4,6
305,1712654.0,216,4,6
36,1714445.0,216,4,6
43,1715989.0,216,4,6
310,1717815.0,216,4,6
126,1721338.0,216,4,6
125,1724861.0,216,4,6
243,1726592.0,216,4,6
233,1728136.0,216,4,6
101,1729927.0,216,4,6
94,1731805.0,216,4,6
137,1735324.0,216,4,6
19,1736908.0,216,4,6
222,1738647.0,216,4,6
5,1738676.0,216,4,6
237,1739588.0,216,4,6
282,1741335.0,216,4,6
140,1741965.0,216,4,6
295,1743818.0,216,4,6
45,1745556.0,216,4,6
252,1747295.0,216,4,6
76,1750270.0,216,4,6
175,1751980.0,216,4,6
174,1753719.0,216,4,6
