test,cost,coverage,pastFaults,newFaults
49,1841400.0,15,1,0
564,3732200.0,38,1,0
1191,3732200.0,38,1,0
1096,3732200.0,38,1,0
1095,3732200.0,38,1,0
1075,3732200.0,38,1,0
1183,3732200.0,38,1,0
1195,3732200.0,38,1,0
17,5571800.0,42,2,0
131,7434100.0,65,2,0
1162,7434100.0,65,2,0
1123,7434100.0,65,2,0
1141,7434100.0,65,2,0
1163,7434100.0,65,2,0
1173,7434100.0,65,2,0
88,9436500.0,88,4,1
541,1.13096E7,117,4,1
1169,1.13096E7,117,4,1
85,1.33833E7,132,4,1
146,1.54942E7,161,4,1
1108,1.54942E7,161,4,1
1144,1.54942E7,161,4,1
1098,1.54942E7,161,4,1
1092,1.54942E7,161,4,1
1188,1.54942E7,161,4,1
1134,1.54942E7,161,4,1
1116,1.54942E7,161,4,1
86,1.75348E7,163,4,1
692,1.93906E7,184,4,1
1182,1.93906E7,184,4,1
1143,1.93906E7,184,4,1
1066,1.93906E7,184,4,1
1147,1.93906E7,184,4,1
1149,1.93906E7,184,4,1
1170,1.93906E7,184,4,1
1165,1.93906E7,184,4,1
876,2.1242E7,189,5,1
586,2.30891E7,202,5,1
1122,2.30891E7,202,5,1
1168,2.30891E7,202,5,1
1166,2.30891E7,202,5,1
1081,2.30891E7,202,5,1
90,2.5083E7,212,5,1
155,2.69441E7,224,5,1
1197,2.69441E7,224,5,1
1167,2.69441E7,224,5,1
1189,2.69441E7,224,5,1
1084,2.69441E7,224,5,1
1198,2.69441E7,224,5,1
1067,2.69441E7,224,5,1
831,2.87887E7,224,5,1
1135,2.87887E7,224,5,1
285,3.06316E7,224,5,1
19,3.24694E7,225,5,1
301,3.433E7,236,5,3
1154,3.433E7,236,5,3
1157,3.433E7,236,5,3
1100,3.433E7,236,5,3
1068,3.433E7,236,5,3
21,3.61679E7,236,5,3
114,3.80066E7,241,5,4
1110,3.80066E7,241,5,4
1142,3.80066E7,241,5,4
1094,3.80066E7,241,5,4
1113,3.80066E7,241,5,4
778,3.98473E7,241,5,4
1117,3.98473E7,241,5,4
1129,3.98473E7,241,5,4
1089,3.98473E7,241,5,4
1085,3.98473E7,241,5,4
84,4.17559E7,255,5,4
177,4.36178E7,264,5,4
1152,4.36178E7,264,5,4
1105,4.36178E7,264,5,4
47,4.54545E7,265,5,4
1088,4.54545E7,265,5,4
1199,4.54545E7,265,5,4
930,4.73036E7,268,5,4
1148,4.73036E7,268,5,4
1176,4.73036E7,268,5,4
1090,4.73036E7,268,5,4
1126,4.73036E7,268,5,4
1074,4.73036E7,268,5,4
1119,4.73036E7,268,5,4
1186,4.73036E7,268,5,4
1179,4.73036E7,268,5,4
1128,4.73036E7,268,5,4
216,4.91488E7,268,5,4
1077,4.91488E7,268,5,4
933,5.09943E7,271,5,4
954,5.28402E7,271,5,4
1072,5.28402E7,271,5,4
569,5.46773E7,272,5,4
1078,5.46773E7,272,5,4
363,5.65131E7,273,5,4
1130,5.65131E7,273,5,4
1174,5.65131E7,273,5,4
30,5.83517E7,275,5,4
827,6.01968E7,276,5,4
1109,6.01968E7,276,5,4
1073,6.01968E7,276,5,4
934,6.20419E7,277,5,4
1069,6.20419E7,277,5,4
336,6.39086E7,277,5,4
1153,6.39086E7,277,5,4
1115,6.39086E7,277,5,4
1087,6.39086E7,277,5,4
1083,6.39086E7,277,5,4
1132,6.39086E7,277,5,4
1111,6.39086E7,277,5,4
546,6.57459E7,277,5,4
1120,6.57459E7,277,5,4
92,6.77974E7,282,5,4
1024,6.96545E7,287,5,4
1057,7.14984E7,287,5,4
1159,7.14984E7,287,5,4
145,7.34294E7,290,5,4
805,7.52882E7,298,5,4
955,7.71344E7,301,5,4
219,7.89799E7,302,5,4
117,9.52839E7,310,5,4
862,9.71596E7,317,5,4
1194,9.71596E7,317,5,4
874,9.90084E7,317,5,4
1125,9.90084E7,317,5,4
1127,9.90084E7,317,5,4
1133,9.90084E7,317,5,4
475,1.008552E8,318,5,4
769,1.027164E8,319,5,4
1184,1.027164E8,319,5,4
83,1.048242E8,329,5,4
120,1.066602E8,331,5,4
1196,1.066602E8,331,5,4
112,1.084964E8,332,5,4
1171,1.084964E8,332,5,4
1178,1.084964E8,332,5,4
220,1.103419E8,332,5,4
368,1.121843E8,336,5,4
1121,1.121843E8,336,5,4
128,1.14042E8,338,5,4
89,1.16065E8,340,5,4
767,1.189872E8,361,5,4
1158,1.189872E8,361,5,4
509,1.208362E8,363,5,4
1192,1.208362E8,363,5,4
251,1.226856E8,364,5,4
322,1.24544E8,365,5,4
962,1.263892E8,367,5,4
953,1.282354E8,367,5,4
1065,1.282354E8,367,5,4
789,1.300773E8,367,5,4
519,1.319335E8,367,5,4
627,1.337749E8,369,5,4
331,1.35638E8,369,5,4
229,1.37484E8,369,5,4
589,1.393329E8,371,5,4
786,1.411695E8,371,5,4
1180,1.411695E8,371,5,4
846,1.430132E8,371,5,4
753,1.448895E8,373,5,4
87,1.469711E8,374,5,4
708,1.48829E8,376,5,4
1107,1.48829E8,376,5,4
561,1.506752E8,380,5,4
900,1.525173E8,380,5,4
247,1.543654E8,382,5,4
310,1.562288E8,382,5,4
1063,1.562288E8,382,5,4
1053,1.580689E8,383,6,4
299,1.599266E8,384,6,4
365,1.617891E8,384,6,4
952,1.636383E8,386,6,4
793,1.654798E8,387,6,4
377,1.673166E8,389,6,4
318,1.691778E8,389,6,4
272,1.710266E8,389,6,4
275,1.728754E8,390,6,4
571,1.74713E8,390,6,4
1104,1.74713E8,390,6,4
312,1.765812E8,390,6,4
467,1.784284E8,392,6,4
98,1.805497E8,394,6,4
851,1.823974E8,396,6,4
209,1.842428E8,396,6,4
386,1.860926E8,398,6,4
97,1.882099E8,398,6,4
212,1.900546E8,398,6,4
269,1.919134E8,398,6,4
408,1.940181E8,403,6,4
183,1.958652E8,404,6,4
567,1.977031E8,406,6,4
530,1.995497E8,406,6,4
710,2.013849E8,406,6,4
138,2.032227E8,410,6,4
734,2.05071E8,410,6,4
307,2.069389E8,410,6,4
893,2.087794E8,410,6,4
385,2.106283E8,411,6,4
134,2.124638E8,411,6,4
648,2.143091E8,412,6,4
325,2.161743E8,412,6,4
1061,2.161743E8,412,6,4
1101,2.161743E8,412,6,4
1051,2.18016E8,412,6,4
1187,2.18016E8,412,6,4
317,2.198748E8,412,6,4
643,2.217223E8,413,6,4
518,2.235793E8,413,6,4
161,2.254169E8,413,6,4
203,2.272623E8,413,6,4
723,2.291197E8,413,6,4
533,2.309559E8,413,6,4
306,2.328154E8,414,6,4
700,2.346848E8,422,6,4
668,2.365226E8,422,6,4
1138,2.365226E8,422,6,4
1185,2.365226E8,422,6,4
118,2.383817E8,423,6,4
77,2.402226E8,424,6,4
253,2.420852E8,425,6,4
695,2.439361E8,426,6,4
981,2.457837E8,433,6,4
353,2.476216E8,433,6,4
807,2.494707E8,437,6,4
773,2.513318E8,437,6,4
825,2.531796E8,439,6,4
810,2.550273E8,441,6,4
454,2.56876E8,441,6,4
555,2.587133E8,441,6,4
1155,2.587133E8,441,6,4
153,2.605501E8,445,6,4
748,2.624434E8,448,6,4
218,2.642891E8,448,6,4
63,2.661261E8,451,6,4
785,2.679672E8,451,6,4
783,2.698086E8,451,6,4
1086,2.698086E8,451,6,4
869,2.716474E8,451,6,4
741,2.73495E8,451,6,4
791,2.753364E8,451,6,4
160,2.77181E8,451,6,4
1181,2.77181E8,451,6,4
821,2.790558E8,452,6,4
697,2.809247E8,455,6,4
610,2.827668E8,457,6,4
246,2.846138E8,457,6,4
927,2.864589E8,458,6,4
334,2.88314E8,458,6,4
124,2.901499E8,458,6,4
909,2.91995E8,460,6,4
1124,2.91995E8,460,6,4
355,2.93833E8,460,6,4
727,2.956905E8,460,6,4
468,2.975364E8,460,6,4
704,2.994062E8,461,6,4
547,3.012432E8,461,6,4
971,3.030955E8,463,6,4
579,3.049343E8,463,6,4
488,3.067817E8,463,6,4
937,3.086255E8,465,6,4
605,3.104802E8,465,6,4
1007,3.123196E8,465,6,4
1112,3.123196E8,465,6,4
703,3.141886E8,465,6,4
956,3.160346E8,465,6,4
418,3.178989E8,466,6,4
529,3.197496E8,466,6,4
950,3.215982E8,466,6,4
1146,3.215982E8,466,6,4
1114,3.215982E8,466,6,4
1145,3.215982E8,466,6,4
683,3.234466E8,470,6,4
812,3.252949E8,471,6,4
712,3.271399E8,471,6,4
239,3.289982E8,472,6,4
508,3.308389E8,472,6,4
442,3.327044E8,475,6,4
842,3.345503E8,475,6,4
563,3.36392E8,480,6,4
987,3.383688E8,484,6,4
481,3.402238E8,485,6,4
743,3.420724E8,485,6,4
1150,3.420724E8,485,6,4
316,3.439315E8,485,6,4
237,3.457808E8,485,6,4
892,3.47621E8,485,6,4
502,3.494827E8,485,6,4
202,3.513281E8,485,6,4
412,3.534171E8,489,6,4
682,3.552653E8,489,6,4
151,3.57102E8,491,6,4
32,3.589414E8,492,6,4
903,3.60787E8,492,6,4
102,3.62623E8,493,6,4
18,3.644625E8,495,6,4
31,3.66302E8,496,6,4
345,3.681557E8,496,6,4
245,3.700028E8,499,6,4
722,3.718594E8,499,6,4
469,3.737061E8,499,6,4
612,3.755613E8,499,6,4
149,3.77689E8,501,6,4
75,3.795238E8,501,6,4
591,3.813876E8,501,6,4
647,3.832328E8,501,6,4
259,3.850799E8,501,6,4
463,3.869264E8,501,6,4
359,3.887623E8,501,6,4
680,3.906093E8,502,6,4
82,3.924476E8,503,6,4
797,3.942853E8,503,6,4
13,3.961252E8,503,6,4
78,3.979604E8,503,6,4
968,3.998127E8,504,6,4
624,4.016644E8,506,6,4
132,4.035283E8,508,6,4
201,4.053748E8,508,6,4
41,4.072141E8,509,6,4
242,4.090724E8,509,6,4
601,4.109224E8,510,6,4
279,4.127789E8,510,6,4
976,4.146243E8,511,6,4
119,4.164603E8,511,6,4
1008,4.183145E8,514,6,4
870,4.201527E8,514,6,4
282,4.220193E8,516,6,4
1136,4.220193E8,516,6,4
195,4.238645E8,517,6,4
578,4.257054E8,518,6,4
787,4.275465E8,518,6,4
70,4.293837E8,522,6,4
426,4.312501E8,522,6,4
178,4.330972E8,524,6,4
354,4.349352E8,524,6,4
936,4.367843E8,525,6,4
949,4.386329E8,526,6,4
520,4.404847E8,526,6,4
614,4.423271E8,526,6,4
598,4.441829E8,526,6,4
729,4.460317E8,526,6,4
1036,4.478791E8,528,6,4
738,4.497245E8,528,6,4
7,4.515624E8,528,6,4
357,4.534003E8,528,6,4
241,4.552537E8,529,6,4
136,4.570959E8,530,6,4
53,4.589404E8,530,6,4
338,4.608054E8,530,6,4
1156,4.608054E8,530,6,4
691,4.626599E8,530,6,4
711,4.645052E8,530,6,4
351,4.66367E8,530,6,4
214,4.682206E8,530,6,4
271,4.700797E8,532,6,4
762,4.719314E8,532,6,4
717,4.737807E8,532,6,4
154,4.756175E8,533,6,4
381,4.774573E8,533,6,4
957,4.793035E8,533,6,4
759,4.81159E8,534,6,4
172,4.830072E8,535,6,4
798,4.848444E8,535,6,4
410,4.869346E8,537,6,4
646,4.8878E8,537,6,4
330,4.90643E8,537,6,4
294,4.924902E8,537,6,4
532,4.943269E8,537,6,4
581,4.961671E8,539,6,4
148,4.982768E8,539,6,4
96,5.003954E8,539,6,4
983,5.02243E8,541,6,4
379,5.040822E8,541,6,4
430,5.059471E8,541,6,4
434,5.077941E8,541,6,4
749,5.096827E8,542,6,4
811,5.115323E8,542,6,4
176,5.133963E8,543,6,4
300,5.152558E8,543,6,4
751,5.171444E8,543,6,4
113,5.18981E8,543,6,4
535,5.208356E8,546,6,4
323,5.226936E8,546,6,4
255,5.245612E8,546,6,4
894,5.264074E8,546,6,4
908,5.282525E8,546,6,4
959,5.300987E8,547,6,4
332,5.319613E8,547,6,4
232,5.338267E8,547,6,4
828,5.35672E8,547,6,4
1175,5.35672E8,547,6,4
181,5.375207E8,549,6,4
111,5.393573E8,550,6,4
674,5.412045E8,550,6,4
360,5.430405E8,550,6,4
616,5.448993E8,553,6,4
1076,5.448993E8,553,6,4
570,5.467367E8,553,6,4
967,5.485981E8,557,6,4
326,5.504631E8,557,6,4
150,5.523116E8,558,6,4
806,5.541636E8,558,6,4
939,5.560069E8,558,6,4
774,5.578762E8,558,6,4
168,5.597312E8,561,6,4
439,5.615952E8,561,6,4
476,5.634421E8,561,6,4
745,5.656066E8,562,6,4
268,5.674659E8,563,6,4
854,5.693131E8,563,6,4
1161,5.693131E8,563,6,4
270,5.711602E8,563,6,4
974,5.730125E8,565,6,4
975,5.748579E8,566,6,4
188,5.76705E8,567,6,4
62,5.78542E8,567,6,4
