test,cost,coverage,pastFaults, newFaults
3894,20.0,3,0,0
1576,884.0,25,0,1
610,1381.0,29,0,24
1250,1653.0,30,0,24
1833,2446.0,33,0,24
2843,6824.0,40,0,74
750,7804.0,42,0,74
3483,7824.0,42,0,75
1648,8703.0,43,1,75
3604,8723.0,43,1,102
1974,9524.0,44,1,102
3626,9544.0,44,1,104
4114,9550.0,45,1,112
3646,9570.0,45,1,112
771,10256.0,46,1,113
3637,10276.0,46,1,113
3415,10296.0,46,1,113
3723,10316.0,46,1,113
3526,10336.0,46,1,114
3612,10356.0,46,1,114
3879,10376.0,46,1,114
2997,10396.0,46,2,114
4081,10416.0,46,2,116
3516,10436.0,46,2,116
4119,10442.0,46,2,116
3421,10462.0,46,2,116
1324,10867.0,46,2,116
4117,10873.0,46,2,116
4103,10879.0,46,2,116
1853,57248.0,47,2,135
3484,57268.0,47,2,135
3952,57288.0,47,2,135
3957,57308.0,47,2,135
1462,104351.0,47,2,136
826,105368.0,47,2,136
2499,111731.0,47,2,136
2780,114902.0,47,2,136
2418,117203.0,47,2,136
2331,119612.0,47,2,136
2199,120198.0,47,2,136
2453,120749.0,47,2,136
1663,121689.0,47,2,136
1499,122745.0,47,2,136
3810,122765.0,47,2,136
307,123633.0,47,2,136
3004,123653.0,47,3,136
2496,124601.0,47,3,136
1468,126867.0,47,3,136
3297,126887.0,47,3,143
1840,128011.0,47,3,143
3661,128031.0,47,3,143
3382,128051.0,47,3,143
3175,128071.0,47,3,143
3427,128091.0,47,3,143
2324,129362.0,47,3,143
1711,130626.0,47,3,143
3149,130646.0,47,3,143
3203,130666.0,47,3,143
4043,130686.0,47,3,143
2329,133804.0,47,3,143
3057,133824.0,47,3,143
409,134473.0,47,3,144
1658,135435.0,47,3,144
2744,137047.0,47,3,144
570,138267.0,47,3,144
1677,138886.0,47,3,144
1045,139352.0,47,3,144
1440,139943.0,47,3,144
1483,140634.0,47,3,144
59,141324.0,47,3,144
3788,141344.0,47,3,144
1373,141550.0,47,3,144
3399,141570.0,47,3,144
2558,148055.0,47,3,157
780,149373.0,47,3,157
424,150929.0,47,3,157
2211,151741.0,47,3,157
943,152635.0,47,3,157
1790,157754.0,47,4,157
3541,157774.0,47,4,157
1326,158400.0,47,5,157
3237,158420.0,47,5,157
3917,158440.0,47,5,160
2648,162185.0,47,5,160
3708,162205.0,47,5,160
3822,162225.0,47,5,160
72,163283.0,47,5,160
571,163656.0,47,5,160
1587,164798.0,47,5,160
1276,165070.0,47,5,160
3296,165090.0,47,6,160
2104,168300.0,47,6,160
350,168410.0,47,6,160
1142,169033.0,47,6,160
1051,169239.0,47,6,160
2462,178466.0,47,6,160
2356,183935.0,47,6,160
3304,183955.0,47,6,160
2673,184986.0,47,6,160
2135,185096.0,47,6,160
1885,200405.0,47,6,160
1655,201319.0,47,6,160
2692,202931.0,47,6,160
1429,203983.0,47,6,160
3648,204003.0,47,6,160
451,204845.0,47,6,160
246,206658.0,47,6,160
563,207458.0,47,6,160
3119,207478.0,47,6,160
2739,210405.0,47,6,160
1631,211004.0,47,6,160
2339,220292.0,47,6,160
308,220970.0,47,6,160
793,221721.0,47,6,160
756,222503.0,47,6,160
732,223276.0,47,6,160
3936,223296.0,47,6,160
1150,223842.0,47,6,160
3241,223862.0,47,6,162
835,225599.0,47,6,162
595,226510.0,47,6,162
1644,227092.0,47,6,162
2388,230644.0,47,6,162
3375,230664.0,47,6,162
3769,230684.0,47,6,162
650,231776.0,47,6,162
2960,233394.0,47,6,162
1930,234685.0,47,6,162
3331,234705.0,47,6,162
185,234995.0,47,6,162
2224,236805.0,47,6,162
3378,236825.0,47,6,162
22,237511.0,47,6,162
1907,319657.0,47,6,170
1794,332092.0,47,6,170
1769,337988.0,47,6,170
992,338749.0,47,6,170
2232,343536.0,47,6,170
259,344269.0,47,6,170
3369,344289.0,47,6,170
751,344908.0,47,6,170
2546,345264.0,47,6,170
3464,345284.0,47,6,170
475,346058.0,47,6,170
980,347305.0,47,6,170
864,348132.0,47,6,170
1362,348327.0,47,6,170
1848,353407.0,47,6,170
938,354282.0,47,6,170
2707,360220.0,47,6,170
1985,362233.0,47,6,170
1817,369892.0,47,6,170
2131,370627.0,47,6,170
387,371621.0,47,6,170
3332,371641.0,47,6,170
643,372690.0,47,6,170
3163,372710.0,47,6,170
3737,372730.0,47,6,170
2289,374161.0,47,6,170
2840,374616.0,47,6,170
2204,382070.0,47,6,170
952,383777.0,47,6,170
181,384470.0,47,6,170
4066,384490.0,47,6,170
1301,384696.0,47,6,170
437,385256.0,47,6,171
2708,388173.0,47,6,171
3164,388193.0,47,6,171
734,389007.0,47,6,171
2203,394939.0,47,6,171
1538,395904.0,47,6,171
669,396768.0,47,6,171
3912,396788.0,47,6,181
2085,398471.0,47,6,181
2059,403412.0,47,6,181
319,403834.0,47,6,181
2545,404659.0,47,6,181
49,405032.0,47,6,181
6,405358.0,47,6,181
