test,cost,coverage,pastFaults, newFaults
1236,360.0,15,0,0
857,1168.0,24,0,0
2520,1969.0,29,1,7
212,2515.0,31,1,44
3753,2535.0,32,1,44
1337,2907.0,33,1,44
271,3293.0,34,1,51
4111,3299.0,35,1,59
2611,3769.0,37,1,59
3415,3789.0,37,1,59
1025,4061.0,38,1,59
588,4598.0,39,1,69
1667,5606.0,41,1,69
4093,5626.0,41,1,71
1606,6473.0,44,1,73
3856,6493.0,44,1,73
481,7106.0,45,1,73
1474,7898.0,46,1,73
3330,7918.0,46,1,77
3496,7938.0,46,1,79
3608,7958.0,46,1,90
4115,7964.0,46,1,90
3556,7984.0,46,1,90
4107,7990.0,46,1,90
3736,8010.0,46,1,93
3086,8030.0,46,1,93
2986,8050.0,46,1,93
4116,8056.0,46,1,93
3139,8076.0,46,2,93
3323,8096.0,46,2,94
3006,8116.0,46,2,95
3455,8136.0,46,2,108
3437,8156.0,46,2,108
3665,8176.0,46,2,108
2973,8196.0,46,2,126
3560,8216.0,46,2,126
3577,8236.0,46,2,128
3007,8256.0,46,2,128
4118,8262.0,46,2,128
4126,8268.0,46,2,128
3920,8288.0,46,3,128
3419,8308.0,46,3,128
3089,8328.0,46,3,133
3092,8348.0,46,3,133
4104,8354.0,46,3,133
3458,8374.0,46,3,133
4127,8380.0,46,3,133
3517,8400.0,46,3,133
3206,8420.0,46,3,152
3194,8440.0,46,3,152
4038,8460.0,46,3,157
4060,8480.0,46,3,157
3293,8500.0,46,3,157
3376,8520.0,46,3,157
2925,15547.0,47,4,171
1770,16293.0,47,5,171
1853,62662.0,47,5,177
3723,62682.0,47,5,177
1381,63108.0,47,5,177
1408,63366.0,47,5,177
905,63912.0,47,5,177
243,64419.0,47,5,177
2146,83407.0,47,5,177
4012,83427.0,47,5,177
2991,83447.0,47,5,177
3333,83467.0,47,5,177
3080,83487.0,47,5,177
1900,84665.0,47,5,177
3239,84685.0,47,5,177
2965,84705.0,47,5,177
814,85734.0,47,5,177
3174,85754.0,47,6,177
2123,86594.0,47,6,177
3451,86614.0,47,6,177
1201,87079.0,47,6,177
2809,87499.0,47,6,177
1349,87709.0,47,6,177
2371,97768.0,47,6,177
2467,98399.0,47,6,177
1138,98985.0,47,6,177
233,100056.0,47,6,177
217,100382.0,47,6,177
3712,100402.0,47,6,177
1699,101231.0,47,6,177
796,101813.0,47,6,177
1878,102840.0,47,6,177
716,103953.0,47,6,177
18,104559.0,47,6,177
2795,105511.0,47,6,177
2624,108495.0,47,6,178
850,109172.0,47,6,178
118,109531.0,47,6,178
3004,109551.0,47,6,178
2137,111527.0,47,6,178
2105,115186.0,47,6,178
2088,122023.0,47,6,178
2738,123115.0,47,6,178
723,123998.0,47,6,178
1718,124734.0,47,6,178
1716,125863.0,47,6,179
159,126571.0,47,6,179
2553,129133.0,47,6,179
2530,132337.0,47,6,179
2561,133097.0,47,6,179
425,134616.0,47,6,179
1363,134888.0,47,6,179
2710,141019.0,47,6,179
2604,146443.0,47,6,179
434,147387.0,47,6,180
578,147970.0,47,6,180
670,148826.0,47,6,180
2160,149891.0,47,6,180
114,150217.0,47,6,180
1206,150423.0,47,6,180
1635,151494.0,47,6,180
1164,151767.0,47,6,180
2462,160994.0,47,6,180
95,161730.0,47,6,180
2470,163822.0,47,6,180
770,164498.0,47,6,180
4124,164504.0,47,6,180
3167,164524.0,47,6,180
3057,164544.0,47,6,180
3335,164564.0,47,6,180
194,164947.0,47,6,180
874,166109.0,47,6,180
3215,166129.0,47,6,180
2004,167246.0,47,6,180
3544,167266.0,47,6,180
1348,167738.0,47,6,180
3660,167758.0,47,6,180
4113,167764.0,47,6,180
15,168729.0,47,6,180
272,169286.0,47,6,180
847,169838.0,47,6,180
326,170415.0,47,6,180
4010,170435.0,47,6,180
2548,170885.0,47,6,180
2186,171396.0,47,6,180
3824,171416.0,47,6,180
4086,171436.0,47,6,180
3165,171456.0,47,6,181
1390,171882.0,47,6,181
1219,172185.0,47,6,181
2787,175507.0,47,6,181
2107,176554.0,47,6,181
237,177876.0,47,6,181
1537,179805.0,47,6,181
2265,180396.0,47,6,181
622,181177.0,47,6,181
2418,183478.0,47,6,181
3808,183498.0,47,6,181
130,183824.0,47,6,181
1997,184415.0,47,6,181
1477,186323.0,47,6,181
2545,187148.0,47,6,181
2677,187611.0,47,6,181
414,188050.0,47,6,181
320,188711.0,47,6,181
3061,188731.0,47,6,181
2834,189256.0,47,6,181
4050,189276.0,47,6,181
1543,189885.0,47,6,181
236,190815.0,47,6,181
1922,191710.0,47,6,181
2386,191868.0,47,6,181
660,192762.0,47,6,181
1497,193500.0,47,6,181
3078,193520.0,47,6,181
2676,196463.0,47,6,181
2461,197672.0,47,6,181
3012,197692.0,47,6,181
2379,198221.0,47,6,181
2716,198745.0,47,6,181
3449,198765.0,47,6,181
2551,213533.0,47,6,181
2202,216435.0,47,6,181
1581,218084.0,47,6,181
4078,218104.0,47,6,181
3058,218124.0,47,6,181
367,218648.0,47,6,181
3663,218668.0,47,6,181
2210,220955.0,47,6,181
2235,221248.0,47,6,181
721,222280.0,47,6,181
4024,222300.0,47,6,181
1743,225327.0,47,6,181
3627,225347.0,47,6,181
1672,226033.0,47,6,181
1404,226365.0,47,6,181
3493,226385.0,47,6,182
1482,227313.0,47,6,182
2943,228460.0,47,6,182
1826,229282.0,47,6,182
3367,229302.0,47,6,182
