test,cost,coverage,pastFaults, newFaults
3272,22.0,3,1,19
3482,44.0,3,1,54
3534,66.0,3,1,54
3880,88.0,3,1,91
3381,110.0,3,1,93
2958,132.0,3,1,198
1188,1300.0,17,2,198
2871,4537.0,39,3,198
4092,4545.0,40,3,198
1412,5509.0,42,3,198
562,7437.0,45,3,198
4029,7459.0,45,3,198
866,9663.0,49,3,198
3577,9685.0,49,3,198
2322,11374.0,50,3,198
2399,12571.0,51,3,198
1040,13550.0,53,3,198
3654,13572.0,53,3,198
405,15330.0,54,3,198
993,17553.0,55,3,198
1395,18696.0,56,3,198
2801,19965.0,56,3,198
2129,23092.0,56,3,198
2300,35279.0,56,5,198
2218,38252.0,56,7,198
1035,39207.0,56,7,198
1413,40477.0,56,7,198
3438,40499.0,56,7,198
4076,40521.0,56,7,198
3729,40543.0,56,7,198
1992,43374.0,56,7,198
2529,44944.0,56,7,198
82,46916.0,56,7,198
3161,46938.0,56,8,198
1551,49920.0,56,8,198
172,51156.0,56,8,200
3933,51178.0,56,8,200
869,54363.0,56,8,200
240,55547.0,56,8,200
2924,66960.0,56,8,200
43,68481.0,56,8,200
1174,69667.0,56,8,200
4067,69689.0,56,8,200
1704,72237.0,56,8,200
2230,77715.0,56,8,200
1859,80718.0,56,8,200
3671,80740.0,56,8,200
1247,82141.0,56,8,200
2774,85019.0,56,8,200
704,87899.0,56,8,200
150,89343.0,56,8,200
194,91476.0,56,8,200
2547,119091.0,56,8,200
1557,122582.0,56,8,200
2655,128044.0,56,8,200
715,131590.0,56,8,200
1676,133843.0,56,8,200
2351,136671.0,56,8,200
4007,136693.0,56,8,200
2813,143583.0,56,8,200
631,146445.0,56,8,200
2700,156063.0,56,8,200
386,157634.0,56,8,200
4060,157656.0,56,8,200
3331,157678.0,56,8,200
3373,157700.0,56,8,200
30,159063.0,56,8,200
2060,163772.0,56,9,200
987,166773.0,56,9,200
1061,167928.0,56,9,200
1753,169565.0,56,9,200
3853,169587.0,56,9,200
3675,169609.0,56,9,200
3228,169631.0,56,9,200
21,170734.0,56,9,200
2077,183559.0,56,9,200
2031,195892.0,56,9,200
561,197658.0,56,9,200
90,199073.0,56,9,200
2103,206595.0,56,9,200
3673,206617.0,56,9,200
874,209527.0,56,9,200
1337,210810.0,56,9,200
2416,214287.0,56,9,200
2846,215974.0,56,9,200
422,217337.0,56,9,200
4008,217359.0,56,9,200
2035,222587.0,56,9,200
3477,222609.0,56,9,200
3810,222631.0,56,9,200
1882,225495.0,56,9,200
1578,229114.0,56,9,200
2954,232844.0,56,9,200
1442,235886.0,56,9,200
949,239439.0,56,9,200
2297,241060.0,56,9,200
197,242475.0,56,9,200
1365,242977.0,56,9,200
3217,242999.0,56,9,200
3,245277.0,56,9,200
1917,251968.0,56,9,200
3395,251990.0,56,9,200
1709,254839.0,56,9,200
2799,256108.0,56,9,200
368,257679.0,56,9,200
1651,260880.0,56,9,200
3444,260902.0,56,9,200
1244,262080.0,56,9,200
2305,266085.0,56,9,200
871,269872.0,56,9,200
1577,273945.0,56,9,200
2068,289462.0,56,9,200
2166,290963.0,56,9,200
728,294471.0,56,9,200
2214,296987.0,56,9,200
2638,298105.0,56,9,200
3930,298127.0,56,9,200
3123,298149.0,56,9,200
269,299460.0,56,9,200
3743,299482.0,56,9,200
2212,321312.0,56,9,200
1742,327041.0,56,9,200
448,328248.0,56,9,200
1603,331729.0,56,9,200
1919,334556.0,56,9,200
470,336075.0,56,9,200
3834,336097.0,56,9,200
1024,337070.0,56,9,200
692,340485.0,56,9,200
2286,342935.0,56,9,200
3406,342957.0,56,9,200
1446,347167.0,56,9,200
3683,347189.0,56,9,200
3685,347211.0,56,9,200
2560,353064.0,56,9,200
414,354531.0,56,9,200
2377,355879.0,56,9,200
1384,356399.0,56,9,200
2671,357781.0,56,9,200
691,360633.0,56,9,200
1504,363972.0,56,9,200
2497,375315.0,56,9,200
615,376990.0,56,9,200
1972,379838.0,56,9,200
3721,379860.0,56,9,200
2979,379882.0,56,9,200
858,382059.0,56,9,200
2777,388582.0,56,9,200
3508,388604.0,56,9,200
2703,396182.0,56,9,200
887,398923.0,56,9,200
3692,398945.0,56,9,200
497,400048.0,56,9,200
119,401879.0,56,9,200
3311,401901.0,56,9,200
2473,406991.0,56,9,200
354,409529.0,56,9,200
1083,410031.0,56,9,200
1513,413064.0,56,9,200
1906,416084.0,56,10,200
47,417630.0,56,10,200
2132,418965.0,56,10,200
2804,420518.0,56,10,200
3159,420540.0,56,10,200
2834,426794.0,56,10,200
3586,426816.0,56,10,200
2863,435828.0,56,10,200
927,438828.0,56,10,200
3485,438850.0,56,10,200
104,439982.0,56,10,200
3426,440004.0,56,10,200
662,443724.0,56,10,200
2983,443746.0,56,10,200
1801,445951.0,56,10,200
2814,456118.0,56,10,200
3916,456140.0,56,10,200
1420,457419.0,56,10,200
2206,465511.0,56,10,200
2282,467777.0,56,10,200
1098,469047.0,56,10,200
3494,469069.0,56,10,200
3489,469091.0,56,10,200
2829,471280.0,56,10,200
27,472851.0,56,10,200
831,476197.0,56,10,200
417,477560.0,56,10,200
1325,478913.0,56,10,200
2037,482244.0,56,10,200
2084,484401.0,56,10,200
2751,496730.0,56,10,200
3778,496752.0,56,10,200
1370,497885.0,56,10,200
3051,497907.0,56,10,200
954,501152.0,56,10,200
2376,503187.0,56,10,200
169,503689.0,56,10,200
275,504948.0,56,10,200
3949,504970.0,56,10,200
3301,504992.0,56,10,200
1418,506277.0,56,10,200
2549,509802.0,56,10,200
291,511529.0,56,10,200
955,514986.0,56,10,200
3878,515008.0,56,10,200
612,516371.0,56,10,200
2691,519574.0,56,10,200
3143,519596.0,56,10,200
956,522681.0,56,10,200
138,524861.0,56,10,200
3682,524883.0,56,10,200
2715,526736.0,56,10,200
532,528863.0,56,10,200
