test,cost,coverage,pastFaults,newFaults
3020,22.0,3,7,65
2698,11295.0,42,7,74
2165,21594.0,47,9,147
3943,21616.0,47,9,152
3596,21638.0,47,9,152
3372,21660.0,47,9,152
3151,21682.0,47,9,152
3190,21704.0,47,9,152
3103,21726.0,47,9,198
3483,21748.0,47,9,198
3550,21770.0,47,9,198
3475,21792.0,47,9,198
3706,21814.0,47,9,198
3840,21836.0,47,9,198
2851,41469.0,50,10,198
3654,41491.0,50,10,198
2320,42621.0,51,10,198
1502,44351.0,54,10,198
4041,44373.0,54,10,198
3213,44395.0,54,10,198
4100,44403.0,55,10,198
1305,45487.0,55,10,198
4101,45495.0,55,10,198
3863,45517.0,55,10,198
3742,45539.0,55,10,198
3895,45561.0,55,10,198
3534,45583.0,55,10,198
4103,45591.0,55,10,198
3999,45613.0,55,10,198
3448,45635.0,55,10,198
4110,45643.0,55,10,198
3661,45665.0,55,10,198
4076,45687.0,55,10,198
3795,45709.0,55,10,198
3421,45731.0,55,10,198
4005,45753.0,55,10,198
3236,45775.0,55,10,198
3311,45797.0,55,10,198
3861,45819.0,55,10,198
3199,45841.0,55,10,198
4089,45849.0,55,10,198
3702,45871.0,55,10,198
3796,45893.0,55,10,198
3768,45915.0,55,10,198
3180,45937.0,55,10,198
1403,47005.0,55,10,198
1255,48288.0,56,10,198
3613,48310.0,56,10,198
3222,48332.0,56,10,198
4107,48340.0,56,10,198
3527,48362.0,56,10,198
3237,48384.0,56,10,198
3910,48406.0,56,10,198
1327,50004.0,56,10,198
2653,52159.0,56,10,198
2212,73989.0,56,10,198
1344,75202.0,56,10,198
2967,75224.0,56,10,198
1745,80349.0,56,10,198
3773,80371.0,56,10,198
2779,88798.0,56,10,198
1134,89850.0,56,10,198
907,93135.0,56,10,198
4069,93157.0,56,10,198
388,94468.0,56,10,198
3188,94490.0,56,10,198
2756,95740.0,56,10,198
2686,97258.0,56,10,198
1056,97760.0,56,10,198
1427,101615.0,56,10,198
253,103030.0,56,10,198
1577,107103.0,56,10,198
50,108206.0,56,10,198
2912,110294.0,56,10,198
1526,112678.0,56,10,198
327,114093.0,56,10,198
3682,114115.0,56,10,198
3223,114137.0,56,10,198
17,115500.0,56,10,198
2361,119471.0,56,10,198
2215,120543.0,56,10,198
4087,120551.0,56,10,198
3434,120573.0,56,10,198
3708,120595.0,56,10,198
3158,120617.0,56,10,198
3838,120639.0,56,10,198
2651,125368.0,56,10,198
3059,125390.0,56,10,198
2837,127123.0,56,10,198
3455,127145.0,56,10,198
1910,132372.0,56,10,198
2986,132394.0,56,10,198
2672,133523.0,56,10,198
283,135071.0,56,10,198
457,136411.0,56,10,198
3090,136433.0,56,10,198
843,140055.0,56,10,198
3249,140077.0,56,10,198
1699,142930.0,56,10,198
4097,142938.0,56,10,198
3407,142960.0,56,10,198
543,144167.0,56,10,198
3807,144189.0,56,10,198
3780,144211.0,56,10,198
1022,145494.0,56,10,198
3210,145516.0,56,10,198
2780,148534.0,56,10,198
3967,148556.0,56,10,198
1319,149841.0,56,10,198
1105,150361.0,56,10,198
2352,152893.0,56,10,198
2251,153945.0,56,10,198
2078,155681.0,56,10,198
2896,157727.0,56,10,198
2486,196944.0,56,10,198
2926,198563.0,56,10,198
1010,201464.0,56,10,198
294,203386.0,56,10,198
1127,204727.0,56,10,198
2706,207827.0,56,10,198
585,210131.0,56,10,198
1779,223323.0,56,10,198
2583,229053.0,56,10,198
2014,231983.0,56,10,198
1490,240525.0,56,10,198
1688,242621.0,56,10,198
3082,242643.0,56,10,198
787,245439.0,56,10,198
3098,245461.0,56,10,198
1896,248794.0,56,10,198
318,250030.0,56,10,198
3164,250052.0,56,10,198
207,251207.0,56,10,198
770,253898.0,56,10,198
2844,256092.0,56,10,198
3893,256114.0,56,10,198
2172,261324.0,56,10,198
1068,262273.0,56,10,198
452,263428.0,56,10,198
2734,268575.0,56,10,198
3492,268597.0,56,10,198
1586,271438.0,56,10,198
1505,274240.0,56,10,198
2007,293763.0,56,10,198
1169,294990.0,56,10,198
1595,302041.0,56,10,198
353,304803.0,56,10,198
1332,306156.0,56,10,198
1156,307105.0,56,10,198
2945,310812.0,56,10,198
602,312643.0,56,10,198
1293,313984.0,56,10,198
3036,314006.0,56,10,198
3393,314028.0,56,10,198
132,315680.0,56,10,198
31,317095.0,56,10,198
971,319957.0,56,10,198
2481,325256.0,56,10,198
2646,326376.0,56,10,198
2185,327487.0,56,10,198
883,329372.0,56,10,198
2351,332200.0,56,10,198
3332,332222.0,56,10,198
111,334046.0,56,10,200
1363,335259.0,56,10,200
2187,337032.0,56,10,200
3566,337054.0,56,10,200
3880,337076.0,56,10,200
3981,337098.0,56,10,200
184,338642.0,56,10,200
1122,339591.0,56,10,200
3679,339613.0,56,10,200
2295,343433.0,56,10,200
274,344825.0,56,10,200
1947,347703.0,56,10,200
2533,350867.0,56,10,200
806,353183.0,56,10,200
1080,354329.0,56,10,200
49,355461.0,56,10,200
1831,356926.0,56,10,200
2908,362463.0,56,10,200
3041,362485.0,56,10,200
3871,362507.0,56,10,200
1341,363579.0,56,10,200
1480,367085.0,56,10,200
987,370086.0,56,10,200
1720,371711.0,56,10,200
2508,385502.0,56,10,200
3664,385524.0,56,10,200
2516,389044.0,56,10,200
811,392529.0,56,10,200
130,393661.0,56,10,200
575,395180.0,56,10,200
448,396387.0,56,10,200
1311,397670.0,56,10,200
1553,401236.0,56,10,200
1112,402346.0,56,10,200
3034,402368.0,56,10,200
846,404543.0,56,10,200
1531,407623.0,56,10,200
2363,414552.0,56,10,200
874,417462.0,56,10,200
3244,417484.0,56,10,200
1510,420376.0,56,10,200
3688,420398.0,56,10,200
2509,426229.0,56,10,200
2645,427465.0,56,10,200
3912,427487.0,56,10,200
679,429896.0,56,10,200
3683,429918.0,56,10,200
1157,431061.0,56,10,200
1518,433807.0,56,10,200
1756,467495.0,56,10,200
804,470318.0,56,10,200
1144,470820.0,56,10,200
3940,470842.0,56,10,200
2731,472596.0,56,10,200
1296,473751.0,56,10,200
2567,478398.0,56,10,200
2524,482300.0,56,10,200
988,485361.0,56,10,200
1771,488087.0,56,10,200
1499,491011.0,56,10,200
3431,491033.0,56,10,200
1537,494419.0,56,10,200
3402,494441.0,56,10,200
554,496556.0,56,10,200
3019,496578.0,56,10,200
3980,496600.0,56,10,200
3417,496622.0,56,10,200
2058,501605.0,56,10,200
117,502760.0,56,10,200
948,505736.0,56,10,200
2684,507489.0,56,10,200
9,508621.0,56,10,200
715,512167.0,56,10,200
2093,514122.0,56,10,200
1824,517192.0,56,10,200
1578,520811.0,56,10,200
2623,523795.0,56,10,200
1008,526642.0,56,10,200
1173,527890.0,56,10,200
1798,530914.0,56,10,200
3419,530936.0,56,10,200
2414,532168.0,56,10,200
1638,535760.0,56,10,200
788,538510.0,56,10,200
265,540669.0,56,10,200
2444,543554.0,56,10,200
3394,543576.0,56,10,200
4038,543598.0,56,10,200
3617,543620.0,56,10,200
3672,543642.0,56,10,200
701,545956.0,56,10,200
2256,557709.0,56,10,200
632,559984.0,56,10,200
1245,561547.0,56,10,200
1566,563489.0,56,10,200
2628,565863.0,56,10,200
2512,568516.0,56,10,200
3635,568538.0,56,10,200
3112,568560.0,56,10,200
965,571551.0,56,10,200
752,574972.0,56,10,200
1197,576255.0,56,10,200
129,577782.0,56,10,200
1398,578731.0,56,10,200
1162,579792.0,56,10,200
1528,582164.0,56,10,200
1456,584866.0,56,10,200
1092,586021.0,56,10,200
4099,586029.0,56,10,200
1148,587090.0,56,10,200
3543,587112.0,56,10,200
190,588267.0,56,10,200
1808,594252.0,56,10,200
3121,594274.0,56,10,200
1942,597118.0,56,10,200
1089,598228.0,56,10,200
3948,598250.0,56,10,200
368,599821.0,56,10,200
749,602953.0,56,10,200
1972,605801.0,56,10,200
3491,605823.0,56,10,200
1806,608957.0,56,10,200
1135,610134.0,56,10,200
273,612830.0,56,10,200
2976,612852.0,56,10,200
1671,615549.0,56,10,200
1407,616704.0,56,10,200
523,618270.0,56,10,200
1399,619413.0,56,10,200
856,622217.0,56,10,200
2476,628955.0,56,10,200
1237,630073.0,56,10,200
1413,631343.0,56,10,200
3051,631365.0,56,10,200
102,632884.0,56,10,200
45,634559.0,56,10,200
1762,637663.0,56,10,200
786,641007.0,56,10,200
745,643850.0,56,10,200
822,647651.0,56,10,200
1349,649052.0,56,10,200
1539,651991.0,56,10,200
892,654422.0,56,10,200
2545,655957.0,56,10,200
1408,657345.0,56,10,200
3540,657367.0,56,10,200
970,660078.0,56,10,200
2815,663113.0,56,10,200
463,664713.0,56,10,200
3991,664735.0,56,10,200
438,666150.0,56,10,200
3106,666172.0,56,10,200
2930,667646.0,56,10,200
2100,669209.0,56,10,200
2325,682452.0,56,10,200
3482,682474.0,56,10,200
2046,684271.0,56,10,200
3990,684293.0,56,10,200
1336,685417.0,56,10,200
2345,688097.0,56,10,200
2719,689607.0,56,10,200
3462,689629.0,56,10,200
182,690940.0,56,10,200
1704,693488.0,56,10,200
1459,697516.0,56,10,200
3246,697538.0,56,10,200
348,698797.0,56,10,200
664,701657.0,56,10,200
244,703285.0,56,10,200
1458,706717.0,56,10,200
1417,708050.0,56,10,200
1087,709298.0,56,10,200
1826,712764.0,56,10,200
1159,714034.0,56,10,200
2245,718433.0,56,10,200
858,720610.0,56,10,200
2515,727708.0,56,10,200
2207,733686.0,56,10,200
1392,734807.0,56,10,200
3923,734829.0,56,10,200
3056,734851.0,56,10,200
2141,737593.0,56,10,200
420,738748.0,56,10,200
2750,740464.0,56,10,200
3762,740486.0,56,10,200
3212,740508.0,56,10,200
2753,747933.0,56,10,200
1428,751105.0,56,10,200
2168,752734.0,56,10,200
1958,755616.0,56,10,200
552,757031.0,56,10,200
973,760118.0,56,10,200
1800,762994.0,56,10,200
2748,773448.0,56,10,200
2118,781185.0,56,10,200
865,784178.0,56,10,200
2574,788208.0,56,10,200
3513,788230.0,56,10,200
1497,791110.0,56,10,200
1754,793862.0,56,10,200
3797,793884.0,56,10,200
1929,797292.0,56,10,200
717,800137.0,56,10,200
616,801217.0,56,10,200
766,804666.0,56,10,200
1907,815140.0,56,10,200
3583,815162.0,56,10,200
3469,815184.0,56,10,200
2402,819099.0,56,10,200
1874,822476.0,56,10,200
1515,825844.0,56,10,200
1612,829421.0,56,10,200
926,832135.0,56,10,200
2902,834667.0,56,10,200
1729,838003.0,56,10,200
2177,841212.0,56,10,200
1503,843397.0,56,10,200
2104,844881.0,56,10,200
2562,851160.0,56,10,200
3398,851182.0,56,10,200
2666,853042.0,56,10,200
3339,853064.0,56,10,200
1991,856237.0,56,10,200
213,857288.0,56,10,200
1872,860307.0,56,10,200
1200,861475.0,56,10,200
270,863082.0,56,10,200
3581,863104.0,56,10,200
2526,864380.0,56,10,200
389,865587.0,56,10,200
659,868054.0,56,10,200
952,871028.0,56,10,200
2561,873185.0,56,10,200
1368,874125.0,56,10,200
1001,876823.0,56,10,200
2015,884774.0,56,10,200
398,886345.0,56,10,200
2867,887425.0,56,10,200
3868,887447.0,56,10,200
3017,887469.0,56,10,200
2110,892006.0,56,10,200
1070,893067.0,56,10,200
3834,893089.0,56,10,200
2388,902184.0,56,10,200
427,904018.0,56,10,200
650,907036.0,56,10,200
738,909774.0,56,10,200
3806,909796.0,56,10,200
222,911263.0,56,10,200
4074,911285.0,56,10,200
2227,916886.0,56,10,200
2337,930857.0,56,10,200
1229,932096.0,56,10,200
2888,933315.0,56,10,200
748,935668.0,56,10,200
2184,937329.0,56,10,200
2712,938584.0,56,10,200
1215,939867.0,56,10,200
3307,939889.0,56,10,200
3177,939911.0,56,10,200
1240,941194.0,56,10,200
3603,941216.0,56,10,200
719,944605.0,56,10,200
1747,955872.0,56,10,200
2329,959330.0,56,10,200
95,960774.0,56,10,200
3549,960796.0,56,10,200
4030,960818.0,56,10,200
3649,960840.0,56,10,200
3535,960862.0,56,10,200
4079,960884.0,56,10,200
1002,964373.0,56,10,200
1294,965591.0,56,10,200
444,967623.0,56,10,200
2236,969473.0,56,10,200
2189,976065.0,56,10,200
1037,977273.0,56,10,200
3163,977295.0,56,10,200
2589,978527.0,56,10,200
694,980705.0,56,10,200
3759,980727.0,56,10,200
5,982038.0,56,10,200
3899,982060.0,56,10,200
555,984099.0,56,10,200
3079,984121.0,56,10,200
2865,985164.0,56,10,200
1752,987913.0,56,10,200
1192,989231.0,56,10,200
3545,989253.0,56,10,200
262,991181.0,56,10,200
2233,993718.0,56,10,200
1723,995878.0,56,10,200
2527,1002843.0,56,10,200
2878,1004530.0,56,10,200
3751,1004552.0,56,10,200
3218,1004574.0,56,10,200
3405,1004596.0,56,10,200
3146,1004618.0,56,10,200
2556,1011318.0,56,10,200
603,1012525.0,56,10,200
3620,1012547.0,56,10,200
869,1015732.0,56,10,200
2831,1031761.0,56,10,200
409,1032945.0,56,10,200
1657,1036320.0,56,10,200
2771,1040082.0,56,10,200
1711,1063868.0,56,10,200
3634,1063890.0,56,10,200
3836,1063912.0,56,10,200
2935,1066011.0,56,10,200
400,1068147.0,56,10,200
494,1069666.0,56,10,200
2754,1082767.0,56,10,200
3028,1082789.0,56,10,200
847,1085960.0,56,10,200
2287,1089612.0,56,10,200
2665,1098993.0,56,10,200
1109,1100220.0,56,10,200
3122,1100242.0,56,10,200
658,1103567.0,56,10,200
3668,1103589.0,56,10,200
807,1106282.0,56,10,200
903,1109206.0,56,10,200
1406,1110435.0,56,10,200
268,1111850.0,56,10,200
1190,1112996.0,56,10,200
808,1115773.0,56,10,200
708,1118507.0,56,10,200
1648,1129611.0,56,10,200
880,1132493.0,56,10,200
3310,1132515.0,56,10,200
2439,1138474.0,56,10,200
78,1140621.0,56,10,200
225,1142140.0,56,10,200
1809,1144402.0,56,10,200
3346,1144424.0,56,10,200
29,1145475.0,56,10,200
2085,1146635.0,56,10,200
1642,1148826.0,56,10,200
2031,1161159.0,56,10,200
365,1163042.0,56,10,200
4072,1163064.0,56,10,200
3994,1163086.0,56,10,200
3004,1163108.0,56,10,200
1764,1166750.0,56,10,200
3337,1166772.0,56,10,200
1066,1167833.0,56,10,200
3824,1167855.0,56,10,200
1154,1169073.0,56,10,200
3574,1169095.0,56,10,200
1793,1186555.0,56,10,200
2020,1187612.0,56,10,200
3484,1187634.0,56,10,200
3712,1187656.0,56,10,200
2026,1191814.0,56,10,200
3769,1191836.0,56,10,200
518,1193251.0,56,10,200
198,1195030.0,56,10,200
336,1196653.0,56,10,200
536,1198045.0,56,10,200
3380,1198067.0,56,10,200
1411,1199253.0,56,10,200
1717,1202014.0,56,10,200
896,1204554.0,56,10,200
21,1205657.0,56,10,200
1007,1208372.0,56,10,200
2613,1210902.0,56,10,200
3662,1210924.0,56,10,200
2692,1213038.0,56,10,200
2226,1216501.0,56,10,200
2995,1216523.0,56,10,200
875,1219520.0,56,10,200
791,1222431.0,56,10,200
1643,1224651.0,56,10,200
2055,1226976.0,56,10,200
3562,1226998.0,56,10,200
