test,cost,coverage,pastFaults, newFaults
83,2107800.0,51,1,1
397,4208800.0,95,1,1
767,7131000.0,134,1,3
132,8994900.0,156,1,3
541,1.0868E7,167,1,3
692,1.27238E7,189,1,3
744,3.67538E7,213,1,3
155,3.86149E7,225,1,3
149,4.07426E7,245,1,3
707,4.26037E7,249,1,3
967,4.44651E7,262,1,3
145,4.63961E7,266,1,3
885,4.82439E7,276,1,3
177,5.01058E7,280,1,3
808,5.19548E7,289,1,3
748,5.38481E7,298,1,3
172,5.56963E7,300,1,3
373,5.75439E7,308,1,3
301,5.94045E7,314,1,3
862,6.12802E7,321,1,3
1047,6.31568E7,326,1,3
292,6.50148E7,327,1,3
1025,6.68533E7,330,1,3
115,6.86917E7,336,1,4
141,7.05852E7,338,1,4
564,7.2476E7,356,1,4
986,7.44514E7,358,1,4
135,7.63126E7,363,1,4
859,7.81594E7,364,1,4
130,8.00242E7,367,1,4
276,8.18624E7,369,1,4
585,8.37365E7,372,1,4
652,8.55892E7,375,1,4
49,8.74306E7,382,2,4
84,8.93392E7,389,2,4
377,9.1176E7,391,2,4
166,9.30302E7,394,2,4
701,9.48993E7,402,2,4
85,9.6973E7,405,3,4
137,9.88211E7,410,3,4
1031,1.006607E8,414,3,4
151,1.024974E8,418,3,4
1033,1.043334E8,420,3,4
821,1.062082E8,422,3,4
92,1.082597E8,424,3,4
129,1.101063E8,425,3,4
131,1.119686E8,430,3,4
169,1.138074E8,431,3,4
178,1.156545E8,433,3,4
146,1.177654E8,435,3,4
140,1.196032E8,438,3,4
637,1.214498E8,445,3,4
716,1.233056E8,454,3,4
278,1.251439E8,455,3,4
386,1.269937E8,456,3,4
544,1.28927E8,460,3,4
618,1.307844E8,462,3,4
58,1.326217E8,470,3,4
621,1.344723E8,473,3,4
295,1.363801E8,476,3,4
538,1.382267E8,480,3,4
562,1.400693E8,486,3,4
663,1.419274E8,489,3,4
167,1.437757E8,490,3,4
408,1.458804E8,493,3,4
173,1.477333E8,494,3,4
385,1.495822E8,495,3,4
682,1.514304E8,499,3,4
867,1.532691E8,500,3,4
972,1.551214E8,503,3,4
1008,1.569756E8,506,3,4
88,1.58978E8,508,3,4
90,1.609719E8,514,3,4
117,1.772759E8,517,4,4
384,1.791449E8,519,4,4
401,1.812683E8,522,4,4
536,1.831245E8,525,4,4
563,1.849662E8,528,5,4
86,1.870068E8,530,5,4
168,1.888618E8,531,5,4
561,1.90708E8,535,5,4
910,1.925532E8,538,5,4
56,1.943902E8,540,5,4
128,1.962479E8,541,5,4
245,1.98095E8,545,5,4
374,1.999661E8,549,5,4
575,2.018059E8,552,5,4
880,2.036509E8,554,5,4
988,2.056264E8,558,5,4
1026,2.074649E8,559,5,4
71,2.093019E8,561,5,4
89,2.113249E8,562,5,4
179,2.131672E8,563,5,4
274,2.150249E8,564,5,4
280,2.168772E8,565,5,4
282,2.187438E8,567,5,4
290,2.205964E8,570,5,4
291,2.224475E8,571,5,4
387,2.242839E8,572,5,4
447,2.261308E8,575,5,4
588,2.279927E8,577,5,4
627,2.298341E8,580,5,4
913,2.316832E8,582,5,4
930,2.335323E8,584,5,4
962,2.353775E8,586,5,4
153,2.372143E8,588,5,4
219,2.390598E8,589,5,4
275,2.409086E8,590,5,4
304,2.427692E8,591,5,4
658,2.446374E8,594,5,4
805,2.464962E8,597,5,4
824,2.483438E8,600,5,4
858,2.501896E8,601,5,4
914,2.520347E8,602,5,4
917,2.538798E8,603,5,4
929,2.557249E8,604,5,4
980,2.575718E8,606,5,4
997,2.595471E8,609,5,4
41,2.613864E8,610,5,4
87,2.63468E8,611,5,4
268,2.653273E8,612,5,4
271,2.671864E8,613,5,4
277,2.690227E8,614,5,4
432,2.70869E8,615,5,4
474,2.727282E8,618,5,4
560,2.745767E8,620,5,4
581,2.764169E8,621,5,4
615,2.78271E8,622,5,4
686,2.801193E8,625,5,4
919,2.819644E8,627,5,4
925,2.838085E8,628,5,4
932,2.856578E8,630,5,4
1021,2.868985E8,631,5,4
10,2.887362E8,632,5,4
13,2.905761E8,633,5,4
17,2.924157E8,635,5,4
18,2.942552E8,636,5,4
32,2.960946E8,637,5,4
54,2.979322E8,638,5,4
82,2.997705E8,639,5,4
154,3.016073E8,640,5,4
164,3.034532E8,641,5,4
175,3.052987E8,642,5,4
240,3.071529E8,644,5,4
272,3.090017E8,646,5,4
281,3.108514E8,647,5,4
