test,cost,coverage,pastFaults,newFaults
808,1849000.0,30,0,0
583,3702800.0,41,0,0
1072,3702800.0,41,0,0
967,5564200.0,82,0,0
85,7637900.0,113,2,1
155,9499000.0,126,2,1
83,1.16068E7,149,2,1
1067,1.16068E7,149,2,1
1196,1.16068E7,149,2,1
1180,1.16068E7,149,2,1
145,1.35378E7,156,2,2
702,1.54055E7,173,2,2
149,1.75332E7,212,2,2
767,2.04554E7,233,2,3
132,2.23193E7,255,2,3
1138,2.23193E7,255,2,3
863,2.41952E7,262,2,3
172,2.60434E7,266,2,3
1047,2.792E7,272,2,3
707,2.97811E7,275,2,3
1160,2.97811E7,275,2,3
1090,2.97811E7,275,2,3
716,3.16369E7,286,2,3
1025,3.34754E7,289,2,3
1145,3.34754E7,289,2,3
1087,3.34754E7,289,2,3
299,3.53331E7,290,2,3
169,3.71719E7,292,2,3
177,3.90338E7,296,2,3
692,4.08896E7,302,2,3
142,4.27793E7,305,2,3
71,4.46163E7,312,2,3
114,4.6455E7,317,2,4
859,4.83018E7,318,2,4
1122,4.83018E7,318,2,4
151,5.01385E7,322,2,4
1029,5.1978E7,325,2,4
135,5.38392E7,331,2,4
303,5.57065E7,340,2,4
541,5.75796E7,344,2,4
544,5.95129E7,350,2,4
1140,5.95129E7,350,2,4
373,6.13605E7,358,2,4
885,6.32083E7,362,2,4
377,6.50451E7,364,2,4
118,6.69042E7,366,2,4
1137,6.69042E7,366,2,4
748,6.87975E7,371,2,4
1081,6.87975E7,371,2,4
1033,7.06335E7,373,2,4
86,7.26741E7,376,2,4
397,7.47751E7,379,2,4
84,7.66837E7,385,2,4
1115,7.66837E7,385,2,4
138,7.85215E7,389,2,4
1135,7.85215E7,389,2,4
1078,7.85215E7,389,2,4
679,8.03684E7,394,2,4
49,8.22098E7,401,3,4
840,8.40559E7,405,3,4
137,8.5904E7,408,3,4
92,8.79555E7,410,3,4
167,8.98038E7,412,3,4
276,9.1642E7,414,3,4
820,9.33906E7,418,3,4
563,9.52323E7,428,4,4
663,9.70904E7,431,4,4
147,9.92005E7,432,4,4
536,1.010567E8,435,4,4
1110,1.010567E8,435,4,4
910,1.029019E8,438,4,4
1106,1.029019E8,438,4,4
699,1.047606E8,441,4,4
575,1.066004E8,445,4,4
391,1.084557E8,446,4,4
986,1.104311E8,448,4,4
1146,1.104311E8,448,4,4
278,1.122694E8,449,4,4
79,1.141072E8,453,4,4
1093,1.141072E8,453,4,4
89,1.161302E8,454,4,4
1191,1.161302E8,454,4,4
857,1.179719E8,456,4,4
131,1.198342E8,461,4,4
946,1.216829E8,463,4,4
88,1.236853E8,465,4,4
655,1.255368E8,468,4,4
374,1.274079E8,472,4,4
1119,1.274079E8,472,4,4
181,1.292566E8,474,4,4
460,1.311034E8,479,4,4
770,1.329644E8,480,4,4
564,1.348552E8,496,4,4
1023,1.361142E8,497,4,4
166,1.379684E8,498,4,4
129,1.39815E8,499,4,4
296,1.416536E8,501,4,4
274,1.435113E8,503,4,4
914,1.453564E8,504,4,4
622,1.472071E8,506,4,4
1158,1.472071E8,506,4,4
1147,1.472071E8,506,4,4
384,1.490761E8,508,4,4
619,1.509342E8,509,4,4
301,1.527948E8,511,4,4
981,1.546424E8,514,4,4
1008,1.564966E8,517,4,4
865,1.583327E8,518,4,4
683,1.601811E8,522,4,4
173,1.62034E8,523,4,4
385,1.638829E8,524,4,4
562,1.657255E8,527,4,4
1185,1.657255E8,527,4,4
401,1.678489E8,529,4,4
447,1.696958E8,534,4,4
974,1.715481E8,537,4,4
128,1.734058E8,538,4,4
999,1.753809E8,542,4,4
927,1.77226E8,544,4,4
175,1.790715E8,546,4,4
889,1.80912E8,548,4,4
821,1.827868E8,549,4,4
474,1.84646E8,553,4,4
153,1.864828E8,555,4,4
77,1.883237E8,557,4,4
1172,1.883237E8,557,4,4
970,1.90176E8,558,4,4
715,1.920319E8,561,4,4
505,1.938809E8,564,4,4
408,1.959856E8,566,4,4
291,1.978367E8,567,4,4
69,1.996737E8,571,4,4
271,2.015328E8,572,4,4
858,2.033786E8,573,4,4
282,2.052452E8,575,4,4
538,2.070918E8,578,4,4
585,2.089659E8,579,4,4
561,2.108121E8,582,4,4
14,2.126503E8,583,4,4
990,2.146256E8,586,4,4
1141,2.146256E8,586,4,4
290,2.164782E8,589,4,4
295,2.18386E8,591,4,4
940,2.202314E8,592,4,4
1002,2.222066E8,593,4,4
239,2.240649E8,594,4,4
432,2.259112E8,595,4,4
1157,2.259112E8,595,4,4
481,2.277662E8,596,4,4
985,2.296152E8,597,4,5
1189,2.296152E8,597,4,5
31,2.314547E8,598,4,5
1173,2.314547E8,598,4,5
952,2.333039E8,600,4,5
1077,2.333039E8,600,4,5
275,2.351527E8,601,4,5
588,2.370146E8,603,4,5
1094,2.370146E8,603,4,5
534,2.388511E8,604,4,5
27,2.406896E8,605,4,5
931,2.425347E8,607,4,5
1136,2.425347E8,607,4,5
577,2.443741E8,608,4,5
280,2.462264E8,609,4,5
1043,2.480848E8,611,4,5
943,2.499328E8,611,4,5
717,2.517821E8,612,4,5
463,2.536286E8,613,4,5
912,2.554737E8,615,4,5
755,2.573185E8,616,4,5
35,2.591566E8,617,4,5
475,2.610034E8,618,4,5
12,2.628418E8,619,4,5
54,2.646794E8,621,4,5
917,2.665245E8,622,4,5
82,2.683628E8,623,4,5
1121,2.683628E8,623,4,5
154,2.701996E8,624,4,5
962,2.720448E8,626,4,5
70,2.73882E8,627,4,5
58,2.757193E8,628,4,5
739,2.77566E8,630,4,5
32,2.794054E8,631,4,5
63,2.812424E8,632,4,5
892,2.830826E8,633,4,5
21,2.849205E8,635,4,5
213,2.867652E8,635,4,5
948,2.886139E8,636,4,5
