test,cost,coverage,pastFaults,newFaults
247,3285.0,53,7,0
790,235935.0,110,7,0
249,239220.0,110,7,0
622,239239.0,112,7,0
121,250424.0,148,7,0
799,250539.0,155,7,0
204,253823.0,158,7,0
28,430913.0,182,7,1
187,434184.0,182,7,1
740,434210.0,182,7,1
67,442640.0,192,7,1
626,442670.0,195,7,1
721,527816.0,205,7,1
645,527835.0,205,7,1
205,531119.0,205,7,1
769,618882.0,221,7,1
460,622159.0,223,7,1
801,622189.0,223,7,1
170,625466.0,228,7,1
630,1669866.0,241,7,1
90,1675042.0,244,7,1
163,1678319.0,244,7,1
593,1715807.0,249,7,1
40,1724559.0,250,7,1
395,1727858.0,251,7,1
242,1731143.0,251,7,1
694,1731396.0,252,7,1
417,1731693.0,253,7,1
245,1734810.0,253,7,1
368,1738109.0,253,7,1
458,1741386.0,253,7,1
777,1838988.0,255,7,1
115,1846021.0,256,7,1
741,1846047.0,256,7,1
543,1855897.0,259,7,2
49,1862568.0,259,7,2
420,1865831.0,259,7,2
462,1869108.0,259,7,2
213,1872392.0,259,7,2
623,1872413.0,261,7,2
297,1877592.0,265,7,2
447,1877902.0,265,7,2
695,1878155.0,265,7,2
256,1881285.0,265,7,2
510,2000735.0,268,7,2
52,2009400.0,268,7,2
71,2014555.0,268,7,2
601,2050166.0,269,7,2
620,2050192.0,269,7,2
270,2060435.0,275,7,2
389,2063721.0,275,7,2
298,2072153.0,275,7,2
629,2072179.0,275,7,2
74,2082935.0,275,7,2
757,2159006.0,281,7,2
99,2167918.0,281,7,2
403,2171207.0,281,7,2
175,2174471.0,281,7,2
488,2278261.0,284,7,2
279,2283132.0,284,7,2
374,2286431.0,284,7,2
696,2286684.0,284,7,2
70,2291663.0,284,7,2
672,2292025.0,286,7,2
146,2295289.0,286,7,2
404,2298565.0,286,7,2
541,2308415.0,286,7,3
321,2319381.0,286,7,3
463,2322658.0,286,7,3
402,2325921.0,286,7,3
63,2332763.0,286,7,3
186,2336047.0,286,7,3
467,2339311.0,286,7,3
656,2339590.0,286,7,3
76,2349864.0,286,7,3
570,2395362.0,289,7,4
537,2401942.0,289,7,4
406,2405218.0,289,7,4
114,2414179.0,289,7,4
643,2498075.0,290,7,4
102,2501876.0,291,7,4
387,2502180.0,291,7,4
421,2505456.0,291,7,4
780,2564711.0,294,7,4
442,2567988.0,294,7,4
455,2571096.0,294,7,4
169,2574373.0,294,7,4
569,2579785.0,295,8,4
802,2579815.0,295,8,4
613,2677964.0,299,8,4
427,2681240.0,299,8,4
704,2681533.0,300,8,4
731,2685091.0,300,8,4
431,2688354.0,300,8,4
422,2691630.0,300,8,4
491,2697530.0,301,8,4
516,2764825.0,303,8,4
424,2768101.0,303,8,4
597,2773509.0,303,8,4
72,2778533.0,303,8,4
786,2876257.0,304,8,4
425,2879533.0,304,8,4
714,2879799.0,305,8,4
331,2883589.0,305,8,4
162,2886866.0,305,8,4
481,2966884.0,312,8,4
353,2973805.0,312,8,4
125,2979249.0,312,8,4
482,2979273.0,313,8,4
140,2982537.0,313,8,4
399,2982834.0,313,8,4
800,2982860.0,313,8,4
273,2986534.0,317,9,4
411,2986831.0,317,9,4
327,2995736.0,317,9,4
57,3000913.0,317,9,4
132,3000937.0,317,9,4
198,3004221.0,317,9,4
222,3007493.0,317,9,4
397,3010769.0,317,9,4
172,3014046.0,317,9,4
628,3014076.0,319,9,4
171,3017353.0,319,9,4
708,3017726.0,320,9,4
246,3021011.0,320,9,4
118,3026469.0,320,9,4
748,3145319.0,321,9,4
501,3147863.0,321,9,4
379,3151162.0,321,9,4
276,3159316.0,321,9,4
167,3162580.0,321,9,4
689,3260436.0,322,9,4
265,3271196.0,322,9,4
699,3271449.0,322,9,4
478,3363815.0,323,9,4
418,3367091.0,323,9,4
177,3370375.0,323,9,4
377,3373661.0,323,9,4
161,3376925.0,323,9,4
225,3380210.0,323,9,4
164,3383487.0,323,9,4
5,3538827.0,327,9,4
79,3543898.0,327,9,4
218,3547183.0,327,9,4
438,3550447.0,327,9,4
267,3555382.0,327,9,4
149,3558659.0,327,9,4
98,3567571.0,327,9,4
283,3577580.0,327,9,4
271,3585230.0,327,9,4
627,3585260.0,328,9,4
250,3588532.0,328,9,4
693,3665326.0,329,9,4
82,3670824.0,329,9,4
352,3679103.0,329,9,4
723,3679385.0,329,9,4
529,3689235.0,329,9,4
47,3700421.0,329,9,4
116,3704134.0,329,9,4
762,3821554.0,331,9,4
702,3821807.0,331,9,4
190,3825091.0,331,9,4
136,3828368.0,331,9,4
60,3839204.0,331,9,4
316,3847743.0,331,9,4
80,3856075.0,331,9,4
86,3865075.0,331,9,4
217,3868346.0,331,9,4
625,3868376.0,332,9,4
470,4512236.0,335,9,4
319,4515832.0,335,9,4
308,4522592.0,335,9,4
252,4525864.0,335,9,4
744,4643074.0,336,9,4
521,4649651.0,336,9,4
408,4652914.0,336,9,4
309,4657993.0,336,9,4
514,4725287.0,337,9,4
600,4730698.0,337,9,4
703,4730951.0,337,9,4
375,4731255.0,337,9,4
705,4731646.0,337,9,4
351,4740219.0,337,9,4
774,4838501.0,338,9,4
211,4841785.0,338,9,4
803,4925442.0,339,9,4
381,4925746.0,339,9,4
253,4929031.0,339,9,4
753,5026870.0,340,9,4
138,5030134.0,340,9,4
392,5033446.0,340,9,4
679,5273666.0,341,9,4
347,5282336.0,342,9,4
226,5285621.0,342,9,4
751,5402781.0,345,9,4
68,5411494.0,345,9,4
792,5540794.0,347,9,4
350,5546258.0,347,9,4
143,5549535.0,347,9,4
314,5554450.0,347,9,4
344,5559928.0,347,9,4
147,5563192.0,347,9,4
66,5571622.0,347,9,4
480,6313182.0,351,9,4
311,6321232.0,351,9,4
595,6329661.0,351,9,4
612,6426250.0,351,9,4
578,6431661.0,351,9,4
357,6431685.0,351,9,4
409,6434961.0,351,9,4
323,6444902.0,351,9,4
528,6744212.0,351,9,4
513,6750793.0,351,9,4
258,6754065.0,351,9,4
649,6982795.0,353,9,4
567,6991228.0,353,9,4
58,6996400.0,353,9,4
614,7095883.0,353,9,4
127,7102821.0,353,9,4
604,7138432.0,353,9,4
24,7388262.0,355,9,4
108,7398751.0,355,9,4
254,7402036.0,355,9,4
783,7500185.0,356,9,4
3,7657795.0,356,9,4
388,7661094.0,356,9,4
624,7661115.0,358,9,4
793,8007325.0,359,9,4
232,8010610.0,359,9,4
126,8019203.0,359,9,4
781,8073571.0,359,9,4
154,8076835.0,359,9,4
141,8080112.0,359,9,4
638,8080131.0,359,9,4
257,8083403.0,359,9,4
765,8154857.0,361,9,4
20,8398537.0,361,9,4
509,8408388.0,361,9,4
725,8408710.0,361,9,4
675,8408998.0,361,9,4
770,8647418.0,361,9,4
299,8655844.0,361,9,4
733,8940434.0,362,9,4
709,8940697.0,362,9,4
29,9231427.0,362,9,4
