test,cost,coverage,pastFaults, newFaults
389,3286.0,56,5,0
68,11999.0,113,6,0
261,13278.0,116,6,0
665,100344.0,163,6,1
623,100365.0,166,6,1
584,137861.0,185,6,1
319,141457.0,197,6,1
146,144721.0,198,6,1
432,147984.0,201,6,1
698,148237.0,205,6,1
709,148500.0,209,6,1
632,148519.0,210,6,1
696,148772.0,210,6,1
355,154132.0,212,6,1
797,154187.0,218,6,1
87,161160.0,224,6,1
671,161522.0,225,6,1
347,170192.0,234,6,1
334,181201.0,241,6,1
612,277790.0,250,6,1
271,285440.0,254,7,1
186,288724.0,254,7,1
523,298582.0,257,7,2
234,301867.0,260,7,2
648,351074.0,271,7,2
504,484464.0,279,8,2
258,487736.0,279,8,2
704,488029.0,280,8,2
381,488333.0,281,8,2
624,488354.0,283,8,2
450,491618.0,283,8,2
583,500052.0,283,8,2
312,506715.0,283,8,2
780,565970.0,289,8,2
627,566000.0,290,8,2
398,569276.0,290,8,2
637,569300.0,291,8,2
573,614794.0,295,8,3
65,619959.0,295,8,3
715,620226.0,296,8,3
5,775566.0,298,8,3
70,780545.0,298,8,3
233,783830.0,298,8,3
220,787115.0,298,8,3
329,795642.0,300,8,3
246,798927.0,300,8,3
243,802044.0,300,8,3
57,807221.0,301,8,3
197,810505.0,301,8,3
248,813635.0,301,8,3
489,813659.0,301,8,3
414,816922.0,301,8,3
176,820206.0,301,8,3
451,823483.0,301,8,3
463,826760.0,301,8,3
278,831623.0,301,8,3
730,834700.0,301,8,3
164,837977.0,301,8,3
402,841240.0,301,8,3
309,846319.0,301,8,3
269,856727.0,303,8,3
490,856751.0,303,8,3
216,860022.0,303,8,3
239,863307.0,303,8,3
481,943325.0,310,8,3
716,943730.0,310,8,3
701,943983.0,310,8,3
330,951109.0,310,8,3
160,954373.0,310,8,3
528,1253683.0,313,8,3
435,1253980.0,313,8,3
50,1260421.0,313,8,3
469,1265178.0,313,8,3
387,1265482.0,313,8,3
67,1273912.0,313,8,3
400,1277188.0,313,8,3
453,1277476.0,313,8,3
173,1280740.0,313,8,3
28,1457830.0,316,8,3
805,1538760.0,318,8,3
589,1547193.0,318,8,3
175,1550457.0,318,8,3
24,1800287.0,322,8,3
276,1808441.0,322,8,3
102,1812242.0,322,8,3
638,1812261.0,322,8,3
320,1817436.0,322,8,3
626,1817466.0,323,8,3
181,1820737.0,323,8,3
34,1831153.0,323,8,3
558,1839594.0,323,8,3
486,2007074.0,327,8,3
33,2009939.0,327,8,3
628,2009969.0,329,8,3
673,2010246.0,329,8,3
622,2010265.0,329,8,3
737,2252115.0,331,8,3
678,2252465.0,331,8,3
48,2262458.0,331,8,3
131,2268015.0,331,8,3
372,2271301.0,331,8,3
316,2279840.0,331,8,3
720,2364988.0,333,8,3
515,2374835.0,333,8,3
142,2378112.0,333,8,3
702,2378365.0,333,8,3
714,2378631.0,333,8,3
174,2381895.0,333,8,3
326,2387056.0,333,8,3
794,3208536.0,336,8,3
411,3208833.0,336,8,3
395,3212132.0,336,8,3
724,3212435.0,336,8,3
449,3215699.0,336,8,3
511,3222280.0,336,8,3
633,3222304.0,336,8,3
731,3225862.0,336,8,3
201,3229133.0,336,8,3
472,3350023.0,337,8,3
653,3350310.0,337,8,3
140,3353574.0,337,8,3
649,3582304.0,340,8,3
738,3582330.0,340,8,3
360,3586232.0,340,8,3
313,3591733.0,340,8,3
434,3595010.0,340,8,3
765,3666464.0,342,8,3
121,3677649.0,342,8,3
401,3680912.0,342,8,3
192,3684196.0,342,8,3
507,3692456.0,342,8,3
482,3692480.0,343,8,3
751,3809640.0,346,8,3
422,3812916.0,346,9,3
