test,cost,coverage,pastFaults, newFaults
142,3277.0,51,4,0
545,13123.0,75,4,1
89,18044.0,101,4,1
255,21329.0,104,6,1
676,21622.0,110,6,1
286,30282.0,144,6,1
698,30535.0,145,6,1
644,30561.0,147,6,1
722,116574.0,205,6,2
623,116595.0,208,6,2
432,119858.0,211,6,2
648,169065.0,226,6,2
392,172377.0,229,6,2
632,172396.0,230,6,2
798,172451.0,234,6,2
670,172754.0,237,6,2
194,176025.0,237,6,2
306,186299.0,243,6,2
482,186323.0,244,6,2
556,233702.0,256,6,3
263,235041.0,259,6,3
35,242683.0,263,6,3
516,309978.0,267,6,3
485,479208.0,279,6,3
491,485108.0,280,6,3
505,491702.0,283,7,3
393,492019.0,284,7,3
704,492312.0,285,7,3
168,495576.0,285,7,3
135,498853.0,285,7,3
42,503729.0,286,7,3
117,509192.0,288,7,3
697,509445.0,288,7,3
317,517856.0,290,7,3
5,673196.0,292,7,3
695,673449.0,292,7,3
572,678864.0,292,7,4
180,682135.0,292,7,4
28,859225.0,299,7,4
356,859249.0,299,7,4
624,859270.0,300,7,4
198,862554.0,300,7,4
626,862584.0,301,7,4
90,867760.0,301,7,4
481,947778.0,308,7,4
715,948045.0,309,7,4
269,958453.0,311,7,4
211,961737.0,311,7,4
740,961763.0,311,7,4
519,968340.0,312,7,4
620,968366.0,312,7,4
359,968385.0,312,7,4
164,971662.0,312,7,4
128,978143.0,312,7,4
803,1061800.0,314,7,4
779,1113026.0,318,7,4
406,1116302.0,318,7,4
219,1119587.0,318,7,4
374,1122886.0,318,7,4
85,1131531.0,318,7,4
428,1134807.0,318,7,4
347,1143477.0,319,7,4
693,1220271.0,320,7,4
244,1223543.0,320,7,4
504,1356933.0,324,7,4
340,1365618.0,324,7,4
649,1594348.0,327,7,4
276,1602502.0,327,7,4
420,1605765.0,327,7,4
183,1609049.0,327,7,4
390,1612335.0,327,7,4
678,1612685.0,327,7,4
652,1612953.0,327,7,4
197,1616237.0,327,7,4
257,1619509.0,327,7,4
24,1869339.0,331,7,4
737,2111189.0,332,7,4
638,2111208.0,332,7,4
102,2115009.0,333,7,4
749,2199804.0,336,7,4
603,2205211.0,336,7,4
265,2215971.0,336,7,4
625,2216001.0,337,7,4
33,2218866.0,337,7,4
230,2222138.0,337,7,4
488,2325928.0,338,7,4
629,2325954.0,338,7,4
37,2329636.0,338,7,4
305,2340414.0,338,7,4
208,2343685.0,338,7,4
754,2419746.0,339,7,4
503,2422290.0,339,7,4
114,2431251.0,340,7,4
139,2434515.0,340,7,4
82,2440013.0,340,7,4
459,2440310.0,340,8,4
418,2443586.0,340,8,4
655,2443865.0,340,8,4
369,2444169.0,340,8,4
238,2447441.0,340,8,4
433,2450731.0,340,8,4
405,2451028.0,340,8,4
716,2451433.0,340,8,4
70,2456412.0,340,8,4
533,2462996.0,340,8,4
796,3275246.0,344,8,4
515,3285093.0,344,8,4
434,3288370.0,344,8,4
708,3288743.0,345,8,4
83,3293669.0,345,8,4
490,3293693.0,345,8,4
425,3296969.0,345,8,4
