test,cost,coverage,pastFaults, newFaults
806,92483.0,131,4,0
788,601573.0,166,4,1
480,1343133.0,200,4,1
522,1653413.0,221,4,2
630,2697813.0,241,4,2
35,2705455.0,256,5,2
5,2860795.0,262,5,2
794,3682275.0,267,5,2
485,3851505.0,276,5,2
28,4028595.0,282,5,2
40,4037347.0,290,5,2
648,4086554.0,294,5,2
269,4096962.0,299,5,2
8,4274122.0,302,5,2
25,4520572.0,306,5,2
504,4653962.0,311,6,2
779,4705188.0,314,6,2
637,4705212.0,317,6,2
803,4788869.0,320,6,2
24,5038699.0,322,6,2
666,5126133.0,324,6,2
176,5129417.0,327,6,2
732,5691827.0,330,6,2
71,5696982.0,332,7,2
471,6375862.0,335,7,2
481,6455880.0,336,7,2
649,6684610.0,338,7,2
694,6684863.0,339,7,2
720,6770011.0,341,7,2
11,6942041.0,342,7,2
363,6942345.0,344,7,2
482,6942369.0,345,7,2
557,7274299.0,346,7,2
791,7368549.0,348,7,2
23,7614939.0,349,7,2
486,7782419.0,350,7,2
488,7886209.0,351,7,2
491,7892109.0,352,7,2
688,8047469.0,353,7,2
691,8201669.0,354,8,2
703,8201922.0,355,8,2
714,8202188.0,356,8,2
751,8319348.0,358,8,2
10,8490958.0,359,8,2
22,9140948.0,360,8,2
347,9149618.0,361,8,2
477,9375558.0,362,8,2
514,9442852.0,363,8,2
556,9490231.0,364,8,3
620,9490257.0,365,8,3
623,9490278.0,366,8,3
624,9490299.0,367,8,3
625,9490329.0,368,8,3
626,9490359.0,369,8,3
627,9490389.0,370,8,3
628,9490419.0,371,8,3
679,9730639.0,372,8,3
706,9730900.0,373,8,3
743,9884790.0,374,8,3
746,1.003867E7,375,8,3
752,1.019389E7,376,8,3
761,1.034796E7,377,8,3
764,1.050154E7,378,8,3
773,1.065558E7,379,8,3
776,1.080945E7,380,8,3
782,1.096359E7,381,8,3
785,1.111769E7,382,8,3
806,1.111769E7,382,8,3
788,1.111769E7,382,8,3
480,1.111769E7,382,8,3
522,1.111769E7,382,8,3
630,1.111769E7,382,8,3
35,1.111769E7,382,8,3
5,1.111769E7,382,8,3
794,1.111769E7,382,8,3
485,1.111769E7,382,8,3
28,1.111769E7,382,8,3
40,1.111769E7,382,8,3
648,1.111769E7,382,8,3
269,1.111769E7,382,8,3
8,1.111769E7,382,8,3
25,1.111769E7,382,8,3
504,1.111769E7,382,8,3
779,1.111769E7,382,8,3
637,1.111769E7,382,8,3
803,1.111769E7,382,8,3
24,1.111769E7,382,8,3
666,1.111769E7,382,8,3
176,1.111769E7,382,8,3
732,1.111769E7,382,8,3
71,1.111769E7,382,8,3
471,1.111769E7,382,8,3
481,1.111769E7,382,8,3
649,1.111769E7,382,8,3
694,1.111769E7,382,8,3
720,1.111769E7,382,8,3
11,1.111769E7,382,8,3
363,1.111769E7,382,8,3
482,1.111769E7,382,8,3
557,1.111769E7,382,8,3
791,1.111769E7,382,8,3
23,1.111769E7,382,8,3
