test,cost,coverage,pastFaults,newFaults
269,288420.0,128,10,9
536,288602.0,136,10,9
487,318630.0,141,10,9
2,318769.0,143,10,10
63,349527.0,155,15,11
530,349527.0,155,15,11
351,362644.0,157,15,11
488,394813.0,160,15,11
552,394961.0,164,15,11
564,596991.0,185,15,12
486,610231.0,185,15,12
538,610431.0,188,15,12
566,631299.0,192,15,12
553,631447.0,193,15,12
565,667212.0,196,15,12
116,680460.0,196,15,12
266,693666.0,196,15,12
535,693838.0,197,15,12
304,1640498.0,207,15,12
111,1653737.0,207,15,12
476,1666873.0,207,15,12
36,1683860.0,207,15,12
336,1697012.0,207,15,12
466,1710156.0,207,15,12
471,1723273.0,207,15,12
71,1736520.0,207,15,12
76,1749776.0,207,15,12
542,1749906.0,208,15,12
12,1764795.0,210,15,12
391,1777904.0,210,15,12
281,1791040.0,210,15,12
326,1804288.0,210,15,12
246,1817528.0,210,15,12
400,1854631.0,210,15,12
21,1861505.0,211,15,12
501,1874710.0,211,15,12
236,1887958.0,211,15,12
16,1888099.0,212,15,12
318,1899361.0,214,15,12
22,1978044.0,219,15,12
529,1978044.0,219,15,12
443,2008775.0,220,15,12
558,2009137.0,230,15,12
556,2307887.0,248,15,12
390,2344971.0,248,15,12
541,2362113.0,249,15,12
317,2374063.0,249,15,12
426,2386554.0,249,15,12
186,2399019.0,249,15,12
382,2426297.0,249,15,12
493,2460200.0,249,15,12
11,2460304.0,250,15,12
10,2480531.0,252,15,13
271,2493720.0,252,15,13
191,2506210.0,252,15,13
516,2519408.0,252,15,13
198,2551593.0,252,15,13
537,2551771.0,253,15,13
20,2574530.0,255,15,13
396,2587762.0,255,15,13
113,2621691.0,255,15,13
411,2634145.0,255,16,13
361,2647366.0,255,16,13
511,2660475.0,255,16,13
211,2673706.0,255,16,13
156,2686938.0,255,16,13
533,2686938.0,255,16,13
276,2700178.0,255,16,13
543,2714176.0,255,16,13
31,2730973.0,255,16,13
417,2757603.0,255,16,13
237,2787639.0,255,16,13
41,2800486.0,256,16,13
315,2897882.0,258,16,13
441,2910354.0,258,16,13
550,2924848.0,260,16,13
171,2938091.0,260,16,13
32,2953660.0,260,16,13
508,2983294.0,260,16,13
51,2995801.0,260,16,13
283,3027196.0,260,16,13
306,3040431.0,260,16,13
436,3052888.0,260,16,13
173,3086821.0,260,16,13
356,3100069.0,260,16,13
540,3114048.0,261,16,13
14,3131583.0,261,16,13
257,3158888.0,261,16,13
302,3185548.0,261,16,13
491,3198761.0,261,16,13
433,3232678.0,261,16,13
371,3245891.0,261,16,13
0,3246064.0,261,16,13
13,3263202.0,264,16,13
106,3276458.0,264,16,13
461,3289671.0,264,16,13
381,3302788.0,264,16,13
383,3334164.0,264,16,13
437,3360782.0,264,16,13
157,3390802.0,264,16,13
107,3420846.0,264,16,13
534,3421004.0,265,16,13
169,3923294.0,267,16,13
282,3950591.0,267,16,13
100,3987701.0,267,16,13
19,4003286.0,268,16,13
357,4033322.0,268,16,13
220,4070432.0,268,16,13
127,4097745.0,268,16,13
303,4128503.0,268,16,13
24,4211658.0,269,16,13
531,4224567.0,270,16,13
547,6298567.0,274,16,13
562,6586037.0,275,16,13
188,6616761.0,275,16,13
557,6617135.0,276,16,13
4,6677817.0,278,16,13
193,6708566.0,278,16,13
551,6708740.0,279,16,13
99,7740140.0,285,16,13
23,7841970.0,285,16,13
532,8113420.0,286,16,13
207,8143456.0,286,16,13
480,8180540.0,286,16,13
231,8193667.0,286,16,13
146,8206907.0,286,16,13
103,8238301.0,286,16,13
192,8264952.0,286,16,13
299,8585542.0,287,16,13
26,8598790.0,287,16,13
208,8630967.0,287,16,13
301,8643466.0,287,16,13
138,8673108.0,287,16,13
46,8686359.0,287,16,13
122,8716378.0,287,16,13
206,8729626.0,287,16,13
5,8745978.0,287,16,13
526,8833637.0,288,16,13
555,9115627.0,290,16,14
450,9160565.0,290,16,14
402,9187854.0,290,16,14
500,9232776.0,290,16,14
294,1.0261376E7,290,16,14
479,1.1292076E7,290,16,14
353,1.1323452E7,290,16,14
288,1.1357374E7,290,16,14
444,1.2304014E7,291,16,14
190,1.2340479E7,291,16,14
475,1.237759E7,291,16,14
521,1.2390761E7,291,16,14
365,1.2435718E7,291,16,14
29,1.2721308E7,291,16,14
88,1.2750966E7,291,16,14
270,1.2795872E7,291,16,14
438,1.2826588E7,291,16,14
89,1.3828288E7,291,16,14
386,1.3841424E7,291,16,14
164,1.4343684E7,291,16,14
518,1.4375811E7,291,16,14
230,1.4412913E7,291,16,14
520,1.4457801E7,291,16,14
410,1.449423E7,291,16,14
25,1.4539195E7,291,16,14
44,1.5568395E7,291,16,14
90,1.5605513E7,291,16,14
405,1.5650454E7,291,16,14
296,1.5663697E7,291,16,14
68,1.569589E7,291,16,14
226,1.5709034E7,291,16,14
406,1.5722258E7,291,16,14
394,1.6750758E7,291,16,14
221,1.6763893E7,291,16,14
256,1.6777037E7,291,16,14
109,1.7065507E7,291,16,14
342,1.7092793E7,291,16,14
514,1.8091593E7,291,16,14
