test,cost,coverage,pastFaults, newFaults
555,281990.0,150,9,7
54,1229330.0,182,13,10
564,1431360.0,197,13,11
164,1933620.0,200,14,11
73,1967557.0,210,15,11
22,2046240.0,216,15,11
16,2046381.0,218,15,11
565,2082146.0,220,15,11
318,2093408.0,222,16,11
528,4154908.0,226,16,11
20,4177667.0,229,16,11
13,4194805.0,233,16,11
38,4283225.0,239,16,12
548,4296155.0,245,16,12
546,4310909.0,247,16,12
557,4311283.0,255,16,12
560,4582893.0,260,16,12
566,4603761.0,262,16,12
191,4616251.0,264,16,12
551,4616425.0,265,16,12
562,4903895.0,266,16,12
5,4920247.0,268,16,12
4,4980929.0,270,16,12
9,5052465.0,271,16,12
44,6081665.0,274,16,12
556,6380415.0,275,16,12
2,6380554.0,276,16,13
11,6380658.0,277,16,13
21,6387532.0,278,16,13
59,6708792.0,280,16,13
526,6796451.0,281,16,13
549,6810943.0,282,16,13
19,6826528.0,283,16,13
534,6826686.0,284,16,13
536,6826868.0,285,16,13
537,6827046.0,286,16,13
538,6827246.0,287,16,13
540,6841225.0,288,16,13
541,6858367.0,289,16,13
542,6858497.0,290,16,13
552,6858645.0,291,16,13
553,6858793.0,292,16,13
558,6859155.0,293,16,13
555,6859155.0,293,16,13
54,6859155.0,293,16,13
564,6859155.0,293,16,13
164,6859155.0,293,16,13
73,6859155.0,293,16,13
22,6859155.0,293,16,13
16,6859155.0,293,16,13
565,6859155.0,293,16,13
318,6859155.0,293,16,13
528,6859155.0,293,16,13
20,6859155.0,293,16,13
13,6859155.0,293,16,13
38,6859155.0,293,16,13
548,6859155.0,293,16,13
546,6859155.0,293,16,13
557,6859155.0,293,16,13
560,6859155.0,293,16,13
566,6859155.0,293,16,13
191,6859155.0,293,16,13
551,6859155.0,293,16,13
562,6859155.0,293,16,13
5,6859155.0,293,16,13
4,6859155.0,293,16,13
9,6859155.0,293,16,13
44,6859155.0,293,16,13
556,6859155.0,293,16,13
2,6859155.0,293,16,13
11,6859155.0,293,16,13
21,6859155.0,293,16,13
59,6859155.0,293,16,13
526,6859155.0,293,16,13
549,6859155.0,293,16,13
19,6859155.0,293,16,13
534,6859155.0,293,16,13
536,6859155.0,293,16,13
537,6859155.0,293,16,13
538,6859155.0,293,16,13
