test,cost,coverage,pastFaults, newFaults
552,148.0,8,0,0
558,510.0,36,0,0
561,17810.0,76,9,6
531,30719.0,98,10,6
553,30867.0,100,10,6
550,45361.0,130,10,7
11,45465.0,131,10,7
555,327455.0,201,11,11
20,350214.0,205,11,11
543,364212.0,205,11,11
377,391517.0,207,11,11
16,391658.0,209,11,11
36,408645.0,211,11,12
541,425787.0,212,11,12
565,461552.0,214,11,12
42,592152.0,225,11,12
22,670835.0,233,11,12
542,670965.0,234,11,12
2,671104.0,235,11,13
343,702488.0,240,12,13
538,702688.0,242,12,13
34,715380.0,244,12,13
551,715554.0,245,12,13
318,726816.0,247,12,13
21,733690.0,248,12,13
121,746921.0,249,12,13
411,759375.0,249,14,13
17,772850.0,250,14,13
461,786063.0,250,14,13
516,799261.0,250,14,13
434,1119831.0,255,16,13
303,1150589.0,255,16,14
501,1163794.0,255,16,14
527,1178288.0,256,16,14
301,1190787.0,256,16,14
540,1204766.0,257,16,14
19,1220351.0,258,16,14
508,1249985.0,258,16,14
48,1283926.0,258,16,14
548,1296856.0,259,16,14
111,1310095.0,259,16,14
563,1331606.0,259,16,14
191,1344096.0,259,16,14
406,1357320.0,259,16,14
51,1369827.0,259,16,14
480,1406911.0,260,16,14
496,1420143.0,260,16,14
71,1433390.0,260,16,14
536,1433572.0,262,16,14
535,1433744.0,262,16,14
12,1448633.0,262,16,14
276,1461873.0,262,16,14
33,1509565.0,267,16,14
537,1509743.0,268,16,14
13,1526881.0,269,16,14
35,1536651.0,269,16,14
315,1634047.0,271,16,14
557,1634421.0,272,16,14
164,2136681.0,273,16,14
431,2149908.0,273,16,14
381,2163025.0,273,16,14
297,2193056.0,273,16,14
564,2395086.0,275,16,14
131,2408221.0,275,16,14
416,2420690.0,275,16,14
351,2433807.0,275,16,14
18,2449950.0,275,16,14
361,2463171.0,275,16,14
566,2484039.0,276,16,14
242,2514058.0,276,16,14
0,2514231.0,276,16,14
547,4588231.0,279,16,14
445,4633196.0,279,16,14
546,4647950.0,279,16,14
283,4679345.0,279,16,14
216,4692497.0,279,16,14
4,4753179.0,280,16,14
534,4753337.0,281,16,14
30,4767469.0,281,16,14
321,4780698.0,281,16,14
144,5809898.0,286,16,14
507,5837195.0,286,16,14
556,6135945.0,287,16,14
52,6162613.0,287,16,14
253,6196526.0,287,16,14
181,6209761.0,287,16,14
562,6497231.0,288,16,14
153,6528626.0,288,16,14
526,6616285.0,289,16,14
522,6646244.0,289,16,14
330,6691182.0,289,16,14
393,6722550.0,289,16,14
328,6754727.0,289,16,14
196,6767983.0,289,16,14
410,6804412.0,289,16,14
90,6841530.0,289,16,14
382,6868808.0,289,16,14
222,6896104.0,289,16,14
47,6926143.0,289,16,14
143,6957529.0,289,16,14
163,6988250.0,289,16,14
486,7001490.0,289,16,14
470,7038582.0,289,16,14
432,7068597.0,289,16,14
122,7098616.0,289,16,14
68,7130809.0,289,16,14
385,7167920.0,289,16,14
488,7200089.0,289,16,14
280,7237200.0,289,16,14
8,7254132.0,289,16,14
539,7271379.0,289,16,14
302,7298039.0,289,16,14
450,7342977.0,289,16,14
560,7614587.0,291,16,14
31,7631384.0,291,16,14
317,7643334.0,291,16,14
178,7674092.0,291,16,14
287,7704112.0,291,16,14
118,7736289.0,291,16,14
533,7736289.0,291,16,14
97,7763602.0,291,16,14
525,7897802.0,291,16,14
465,7934921.0,291,16,14
281,7948057.0,291,16,14
341,7961182.0,291,16,14
54,8908522.0,293,16,14
285,8953471.0,293,16,14
136,8966615.0,293,16,14
267,8996609.0,293,16,14
278,9030539.0,293,16,14
497,9060559.0,293,16,14
380,9097651.0,293,16,14
482,9124921.0,293,16,14
313,9155671.0,293,16,14
265,9200594.0,293,16,14
358,9232771.0,293,16,14
402,9260060.0,293,16,14
423,9293985.0,293,16,14
398,9327907.0,293,16,14
246,9341147.0,293,16,14
295,9386107.0,293,16,14
462,9416108.0,293,16,14
6,9425966.0,293,16,14
440,9462413.0,293,16,14
229,1.0493813E7,293,16,14
44,1.1523013E7,293,16,14
10,1.154324E7,293,16,14
166,1.1555727E7,293,16,14
279,1.1840637E7,293,16,14
395,1.1885586E7,293,16,14
515,1.1930501E7,293,16,14
408,1.1964415E7,293,16,14
258,1.1994057E7,293,16,14
446,1.2007305E7,293,16,14
107,1.2037349E7,293,16,14
459,1.2324469E7,293,16,14
236,1.2337717E7,293,16,14
356,1.2350965E7,293,16,14
41,1.2363812E7,293,16,14
455,1.2408769E7,293,16,14
70,1.2453733E7,293,16,14
513,1.2485101E7,293,16,14
476,1.2498237E7,293,16,14
132,1.2525533E7,293,16,14
205,1.2570498E7,293,16,14
493,1.2604401E7,293,16,14
206,1.2617649E7,293,16,14
399,1.2902549E7,293,16,14
116,1.2915797E7,293,16,14
329,1.3202927E7,293,16,14
518,1.3235054E7,293,16,14
125,1.3272181E7,293,16,14
383,1.3303557E7,293,16,14
217,1.333087E7,293,16,14
345,1.3367989E7,293,16,14
235,1.3412954E7,293,16,14
3,1.3444472E7,293,16,14
218,1.3474122E7,293,16,14
93,1.3505524E7,293,16,14
119,1.3793324E7,293,16,14
26,1.3806572E7,293,16,14
57,1.3836603E7,293,16,14
447,1.3866639E7,293,16,14
298,1.3900572E7,293,16,14
226,1.3913716E7,293,16,14
312,1.3940368E7,293,16,14
519,1.4228108E7,293,16,14
305,1.427306E7,293,16,14
56,1.4286303E7,293,16,14
306,1.4299538E7,293,16,14
448,1.4331715E7,293,16,14
350,1.4368807E7,293,16,14
64,1.5316137E7,293,16,14
384,1.6314937E7,293,16,14
193,1.6345686E7,293,16,14
503,1.6379581E7,293,16,14
337,1.6406894E7,293,16,14
435,1.6443326E7,293,16,14
289,1.6728226E7,293,16,14
339,1.7729226E7,293,16,14
80,1.7774182E7,293,16,14
53,1.7804948E7,293,16,14
228,1.783459E7,293,16,14
387,1.7861887E7,293,16,14
407,1.7891899E7,293,16,14
422,1.7921922E7,293,16,14
86,1.7935082E7,293,16,14
436,1.7947539E7,293,16,14
5,1.7963891E7,293,16,14
355,1.8008856E7,293,16,14
352,1.8036134E7,293,16,14
433,1.8070051E7,293,16,14
185,1.8106491E7,293,16,14
105,1.8151464E7,293,16,14
210,1.8196412E7,293,16,14
261,1.8209539E7,293,16,14
386,1.8222675E7,293,16,14
412,1.824929E7,293,16,14
487,1.8279318E7,293,16,14
426,1.8291809E7,293,16,14
324,1.8577369E7,293,16,14
505,1.861448E7,293,16,14
187,1.8641106E7,293,16,14
96,1.8654258E7,293,16,14
420,1.869921E7,293,16,14
203,1.8733139E7,293,16,14
300,1.8769613E7,293,16,14
115,1.8814578E7,293,16,14
409,1.9099468E7,293,16,14
161,1.911193E7,293,16,14
403,1.9143317E7,293,16,14
32,1.9158886E7,293,16,14
413,1.9189599E7,293,16,14
288,1.9223521E7,293,16,14
38,1.9311941E7,293,16,14
323,1.934586E7,293,16,14
316,1.9357561E7,293,16,14
370,1.9402491E7,293,16,14
392,1.9429761E7,293,16,14
15,1.9441944E7,293,16,14
396,1.9455176E7,293,16,14
148,1.9489106E7,293,16,14
63,1.9519864E7,293,16,14
521,1.9533035E7,293,16,14
360,1.9577973E7,293,16,14
109,1.9866443E7,293,16,14
158,1.9900365E7,293,16,14
357,1.9930401E7,293,16,14
532,2.0201851E7,293,16,14
429,2.1148501E7,293,16,14
188,2.1179225E7,293,16,14
251,2.1192448E7,293,16,14
83,2.1226377E7,293,16,14
24,2.1309532E7,293,16,14
282,2.1336829E7,293,16,14
458,2.1368998E7,293,16,14
311,2.1381489E7,293,16,14
484,2.2409989E7,293,16,14
554,2.2708699E7,293,16,14
376,2.2721843E7,293,16,14
506,2.2734979E7,293,16,14
25,2.2779944E7,293,16,14
492,2.2809945E7,293,16,14
254,2.3095515E7,293,16,14
509,2.4096515E7,293,16,14
146,2.4109755E7,293,16,14
271,2.4122944E7,293,16,14
126,2.4136096E7,293,16,14
200,2.4181052E7,293,16,14
255,2.4218171E7,293,16,14
61,2.423067E7,293,16,14
499,2.451778E7,293,16,14
266,2.4530986E7,293,16,14
277,2.4561014E7,293,16,14
333,2.4594925E7,293,16,14
212,2.4624944E7,293,16,14
549,2.4639436E7,293,16,14
202,2.4669463E7,293,16,14
365,2.471442E7,293,16,14
225,2.4751539E7,293,16,14
425,2.4788005E7,293,16,14
424,2.5108585E7,293,16,14
471,2.5121702E7,293,16,14
523,2.5155563E7,293,16,14
349,2.6186263E7,293,16,14
152,2.621356E7,293,16,14
162,2.6240183E7,293,16,14
327,2.6270219E7,293,16,14
169,2.6772509E7,293,16,14
37,2.6792505E7,293,16,14
171,2.6805748E7,293,16,14
209,2.7093548E7,293,16,14
510,2.7130632E7,293,16,14
475,2.7167743E7,293,16,14
452,2.7197752E7,293,16,14
530,2.7197752E7,293,16,14
140,2.7234854E7,293,16,14
369,2.7521974E7,293,16,14
449,2.7809764E7,293,16,14
307,2.7839787E7,293,16,14
346,2.7852931E7,293,16,14
147,2.7882959E7,293,16,14
142,2.7910247E7,293,16,14
79,2.8198057E7,293,16,14
247,2.8228085E7,293,16,14
223,2.8259479E7,293,16,14
491,2.8272692E7,293,16,14
264,2.9272182E7,293,16,14
272,2.9302159E7,293,16,14
27,2.9332195E7,293,16,14
304,3.0278855E7,293,16,14
467,3.030616E7,293,16,14
204,3.05924E7,293,16,14
354,3.16209E7,293,16,14
474,3.26197E7,293,16,14
443,3.2650431E7,293,16,14
98,3.2680081E7,293,16,14
495,3.272503E7,293,16,14
176,3.2737529E7,293,16,14
260,3.2774631E7,293,16,14
379,3.3775631E7,293,16,14
175,3.3812105E7,293,16,14
291,3.3825233E7,293,16,14
286,3.3838465E7,293,16,14
145,3.3883422E7,293,16,14
371,3.3896635E7,293,16,14
520,3.3941523E7,293,16,14
481,3.3954632E7,293,16,14
151,3.3967768E7,293,16,14
112,3.3997795E7,293,16,14
245,3.4042752E7,293,16,14
128,3.4072402E7,293,16,14
273,3.4106281E7,293,16,14
241,3.4119512E7,293,16,14
325,3.4164477E7,293,16,14
340,3.4201577E7,293,16,14
353,3.4232953E7,293,16,14
221,3.4246088E7,293,16,14
66,3.4259352E7,293,16,14
179,3.5206682E7,293,16,14
338,3.5236332E7,293,16,14
400,3.5273435E7,293,16,14
375,3.5310554E7,293,16,14
368,3.5342723E7,293,16,14
69,3.5631203E7,293,16,14
320,3.5676149E7,293,16,14
72,3.5706184E7,293,16,14
1,3.5996264E7,293,16,14
81,3.6009503E7,293,16,14
135,3.6046622E7,293,16,14
257,3.6073927E7,293,16,14
189,3.7021227E7,293,16,14
101,3.7034362E7,293,16,14
103,3.7065756E7,293,16,14
344,3.8064566E7,293,16,14
190,3.8101031E7,293,16,14
192,3.8127682E7,293,16,14
219,3.9129282E7,293,16,14
139,4.0160682E7,293,16,14
197,4.0190726E7,293,16,14
113,4.0224655E7,293,16,14
292,4.0251944E7,293,16,14
391,4.0265053E7,293,16,14
363,4.0298964E7,293,16,14
430,4.0343908E7,293,16,14
138,4.037355E7,293,16,14
326,4.0386798E7,293,16,14
466,4.0399942E7,293,16,14
183,4.0433867E7,293,16,14
417,4.0460497E7,293,16,14
299,4.0781087E7,293,16,14
214,4.1066657E7,293,16,14
220,4.1103767E7,293,16,14
263,4.1135153E7,293,16,14
252,4.1165164E7,293,16,14
472,4.1192442E7,293,16,14
362,4.1222451E7,293,16,14
415,4.1258895E7,293,16,14
87,4.1286216E7,293,16,14
418,4.1316944E7,293,16,14
293,4.1348331E7,293,16,14
512,4.1375601E7,293,16,14
453,4.1409512E7,293,16,14
180,4.1454464E7,293,16,14
544,4.1547745E7,293,16,14
9,4.1619281E7,293,16,14
319,4.1907081E7,293,16,14
259,4.2908681E7,293,16,14
94,4.3908181E7,293,16,14
100,4.3945291E7,293,16,14
88,4.3974949E7,293,16,14
414,4.4476529E7,293,16,14
504,4.4761409E7,293,16,14
269,4.5049829E7,293,16,14
389,4.6080529E7,293,16,14
167,4.6107177E7,293,16,14
479,4.7137877E7,293,16,14
427,4.7164529E7,293,16,14
76,4.7177785E7,293,16,14
308,4.721171E7,293,16,14
473,4.7243086E7,293,16,14
7,4.7262613E7,293,16,14
49,4.7583883E7,293,16,14
498,4.7616044E7,293,16,14
372,4.7646045E7,293,16,14
120,4.7690993E7,293,16,14
59,4.8012253E7,293,16,14
394,4.9040753E7,293,16,14
500,4.9085675E7,293,16,14
366,4.9098915E7,293,16,14
511,4.9112024E7,293,16,14
401,4.9125152E7,293,16,14
494,4.9410702E7,293,16,14
150,4.9447813E7,293,16,14
348,4.9477455E7,293,16,14
397,4.9507475E7,293,16,14
469,5.0508475E7,293,16,14
334,5.0793365E7,293,16,14
194,5.1740695E7,293,16,14
331,5.1753916E7,293,16,14
75,5.1798889E7,293,16,14
524,5.2084389E7,293,16,14
177,5.2111049E7,293,16,14
294,5.3139649E7,293,16,14
85,5.3176784E7,293,16,14
483,5.3208152E7,293,16,14
456,5.3221392E7,293,16,14
367,5.325142E7,293,16,14
73,5.3285357E7,293,16,14
67,5.3315409E7,293,16,14
99,5.4346809E7,293,16,14
92,5.4374113E7,293,16,14
374,5.4658993E7,293,16,14
108,5.4691178E7,293,16,14
262,5.4718466E7,293,16,14
29,5.5004056E7,293,16,14
404,5.6032656E7,293,16,14
268,5.6064791E7,293,16,14
419,5.6566391E7,293,16,14
207,5.6596427E7,293,16,14
91,5.660957E7,293,16,14
454,5.689513E7,293,16,14
74,5.718138E7,293,16,14
438,5.7212096E7,293,16,14
359,5.7499886E7,293,16,14
129,5.8501486E7,293,16,14
249,5.8789276E7,293,16,14
559,5.9817976E7,293,16,14
127,5.9845289E7,293,16,14
133,5.9876683E7,293,16,14
441,5.9889155E7,293,16,14
390,5.9926239E7,293,16,14
290,5.9963342E7,293,16,14
335,6.0000469E7,293,16,14
244,6.0286709E7,293,16,14
460,6.0331639E7,293,16,14
208,6.0363816E7,293,16,14
58,6.0397749E7,293,16,14
514,6.1396549E7,293,16,14
43,6.1424682E7,293,16,14
199,6.1713152E7,293,16,14
468,6.1742794E7,293,16,14
250,6.1787734E7,293,16,14
82,6.1817761E7,293,16,14
490,6.1862691E7,293,16,14
238,6.1894868E7,293,16,14
234,6.2924068E7,293,16,14
198,6.2956253E7,293,16,14
130,6.2993363E7,293,16,14
195,6.3038336E7,293,16,14
233,6.3069722E7,293,16,14
77,6.3099766E7,293,16,14
182,6.3129789E7,293,16,14
106,6.3143045E7,293,16,14
451,6.3156266E7,293,16,14
39,6.317185E7,293,16,14
55,6.321681E7,293,16,14
123,6.3250731E7,293,16,14
201,6.326397E7,293,16,14
517,6.3293956E7,293,16,14
378,6.3323598E7,293,16,14
256,6.3336742E7,293,16,14
165,6.3373204E7,293,16,14
78,6.3405389E7,293,16,14
154,6.4434589E7,293,16,14
156,6.4447821E7,293,16,14
284,6.5476421E7,293,16,14
102,6.5503717E7,293,16,14
46,6.5516968E7,293,16,14
159,6.5802538E7,293,16,14
464,6.6087418E7,293,16,14
442,6.6114051E7,293,16,14
240,6.6158999E7,293,16,14
89,6.7160699E7,293,16,14
141,6.7173826E7,293,16,14
174,6.7495086E7,293,16,14
215,6.7532213E7,293,16,14
62,6.7558873E7,293,16,14
213,6.7592794E7,293,16,14
230,6.7629896E7,293,16,14
489,6.7917676E7,293,16,14
14,6.7935211E7,293,16,14
373,6.7969114E7,293,16,14
114,6.8255354E7,293,16,14
274,6.8541544E7,293,16,14
160,6.8577981E7,293,16,14
168,6.8608727E7,293,16,14
428,6.8639477E7,293,16,14
248,6.8671646E7,293,16,14
388,6.870128E7,293,16,14
463,6.8735183E7,293,16,14
157,6.8765203E7,293,16,14
224,6.9764693E7,293,16,14
211,6.9777924E7,293,16,14
270,6.982283E7,293,16,14
124,7.01084E7,293,16,14
485,7.0153357E7,293,16,14
529,7.0153357E7,293,16,14
231,7.0166484E7,293,16,14
28,7.0200422E7,293,16,14
502,7.0230415E7,293,16,14
134,7.1229905E7,293,16,14
364,7.1515455E7,293,16,14
232,7.1542743E7,293,16,14
155,7.1587692E7,293,16,14
342,7.1614978E7,293,16,14
117,7.1645014E7,293,16,14
237,7.167505E7,293,16,14
478,7.1704684E7,293,16,14
437,7.1731302E7,293,16,14
173,7.1765235E7,293,16,14
309,7.2085815E7,293,16,14
405,7.2130756E7,293,16,14
50,7.2167238E7,293,16,14
137,7.2194543E7,293,16,14
332,7.2224552E7,293,16,14
170,7.2269512E7,293,16,14
457,7.229954E7,293,16,14
243,7.2333461E7,293,16,14
95,7.2370588E7,293,16,14
227,7.2397893E7,293,16,14
528,7.4459393E7,293,16,14
296,7.4472636E7,293,16,14
149,7.4758216E7,293,16,14
545,7.4892786E7,293,16,14
110,7.4937742E7,293,16,14
84,7.5223322E7,293,16,14
65,7.5268303E7,293,16,14
322,7.529832E7,293,16,14
184,7.561957E7,293,16,14
421,7.5632805E7,293,16,14
314,7.6579455E7,293,16,14
40,7.6597657E7,293,16,14
444,7.7544297E7,293,16,14
336,7.7557449E7,293,16,14
23,7.7659279E7,293,16,14
60,7.7695753E7,293,16,14
347,7.7723058E7,293,16,14
45,7.7768026E7,293,16,14
186,7.7780491E7,293,16,14
275,7.7825448E7,293,16,14
239,7.8113908E7,293,16,14
172,7.8143939E7,293,16,14
477,7.8171236E7,293,16,14
310,7.8207702E7,293,16,14
104,7.9236902E7,293,16,14
439,8.0183522E7,293,16,14
