test,cost,coverage,pastFaults,newFaults
197,1544.0,102,3,1
20,3283.0,109,3,1
314,5022.0,132,3,3
111,6048.0,139,3,3
347,7787.0,148,4,3
246,9526.0,151,4,3
303,12827.0,158,4,3
351,14566.0,159,4,3
198,16305.0,163,4,3
17,16359.0,166,4,3
31,16392.0,166,4,3
27,21951.0,170,4,4
12,22001.0,173,4,4
26,29124.0,178,4,4
245,29161.0,179,4,4
29,31023.0,182,4,4
244,31060.0,182,4,4
200,34591.0,185,4,4
312,36330.0,185,4,4
261,37242.0,186,4,4
352,37295.0,188,4,4
18,39034.0,189,4,4
298,39138.0,189,4,4
62,39188.0,189,4,4
313,40732.0,189,4,4
2,40734.0,190,4,4
30,44310.0,191,4,4
330,46049.0,191,4,4
10,46053.0,192,4,5
94,47931.0,193,4,6
171,48022.0,193,4,6
262,48066.0,193,4,6
324,49805.0,193,4,6
14,49838.0,195,4,6
358,51577.0,195,4,6
240,51658.0,195,4,6
3,51660.0,195,4,6
23,55036.0,201,4,6
280,55080.0,201,4,6
316,55130.0,201,4,6
306,56873.0,201,4,6
1,56923.0,202,4,6
25,60404.0,204,4,6
162,62143.0,204,4,6
35,84497.0,205,4,6
24,87873.0,206,4,6
105,88179.0,206,4,6
335,88229.0,206,4,6
268,89968.0,206,4,6
139,93491.0,207,4,6
63,93541.0,207,4,6
99,93622.0,207,4,6
239,94534.0,207,4,6
9,94567.0,207,4,6
263,94611.0,207,4,6
61,94661.0,207,4,6
204,94710.0,207,4,6
97,94791.0,207,4,6
135,95116.0,207,4,6
281,95160.0,207,4,6
106,95482.0,207,4,6
357,95515.0,207,4,6
356,95641.0,207,4,6
107,95947.0,207,4,6
325,97690.0,207,4,6
277,100697.0,209,4,6
233,102241.0,209,4,6
321,102431.0,209,4,6
13,102433.0,209,4,6
206,102693.0,209,4,6
142,103336.0,209,4,6
320,103532.0,209,4,6
134,103857.0,209,4,6
241,103952.0,209,4,6
160,105691.0,209,4,6
250,105718.0,210,4,6
0,105768.0,210,4,6
326,154237.0,213,4,6
271,155263.0,215,4,6
163,156807.0,215,4,6
269,157719.0,215,4,6
178,157900.0,215,4,6
176,158081.0,215,4,6
237,158993.0,215,4,6
266,159645.0,215,4,6
37,159672.0,215,4,6
95,163310.0,215,4,6
47,165048.0,215,4,6
168,165139.0,215,4,6
355,166683.0,215,4,6
210,168467.0,215,4,6
318,170206.0,215,4,6
336,171945.0,215,4,6
221,173334.0,215,4,6
33,175144.0,215,4,6
4,175194.0,215,4,6
101,176985.0,215,4,6
208,178724.0,215,4,6
289,180434.0,215,4,6
299,180525.0,215,4,6
103,182316.0,215,4,6
144,184055.0,215,4,6
121,187507.0,215,4,6
64,189271.0,215,4,6
72,191010.0,215,4,6
332,192749.0,215,4,6
126,196272.0,215,4,6
172,198011.0,215,4,6
116,246198.0,215,4,6
32,246201.0,216,4,6
34,251268.0,216,4,6
89,253001.0,216,4,6
120,256453.0,216,4,6
272,259936.0,216,4,6
322,261719.0,216,4,6
136,265242.0,216,4,6
36,267033.0,216,4,6
346,268772.0,216,4,6
182,270555.0,216,4,6
108,272294.0,216,4,6
191,326994.0,216,4,6
60,327058.0,216,4,6
192,328884.0,216,4,6
205,329126.0,216,4,6
317,329176.0,216,4,6
5,329205.0,216,4,6
284,330833.0,216,4,6
8,332590.0,216,4,6
