test,cost,coverage,pastFaults,newFaults
3378,20.0,3,2,0
1491,4450.0,29,2,18
1803,9526.0,33,2,29
2636,25225.0,43,2,68
3395,25245.0,43,2,68
1993,26004.0,44,3,68
4001,26024.0,44,3,69
4038,26044.0,44,3,69
3994,26064.0,44,3,69
3724,26084.0,44,3,69
3938,26104.0,44,3,69
2748,26946.0,45,4,78
4109,26952.0,46,4,86
3900,26972.0,46,4,86
3332,26992.0,46,4,88
3704,27012.0,46,4,88
2900,27288.0,46,4,88
3285,27308.0,46,4,88
3356,27328.0,46,4,88
3208,27348.0,46,4,88
3716,27368.0,46,4,88
3485,27388.0,46,4,89
3329,27408.0,46,4,89
3069,27428.0,46,4,89
4129,27434.0,46,4,89
3128,27454.0,46,4,89
1089,27712.0,46,4,89
3136,27732.0,46,4,89
3844,27752.0,46,4,90
3160,27772.0,46,4,91
3315,27792.0,46,4,92
3637,27812.0,46,4,92
3156,27832.0,46,4,92
3574,27852.0,46,4,95
4057,27872.0,46,4,95
3380,27892.0,46,4,95
3424,27912.0,46,4,96
3262,27932.0,46,4,96
3416,27952.0,46,4,97
3877,27972.0,46,4,97
4124,27978.0,46,4,97
3694,27998.0,46,4,108
3781,28018.0,46,4,108
3154,28038.0,46,4,108
3659,28058.0,46,4,108
3204,28078.0,46,4,110
3396,28098.0,46,4,110
2974,28118.0,46,4,110
3555,28138.0,46,4,110
3366,28158.0,46,4,110
3267,28178.0,46,4,116
4066,28198.0,46,4,116
3860,28218.0,46,4,116
1081,28428.0,46,4,116
3892,28448.0,46,4,116
3512,28468.0,46,4,116
4024,28488.0,46,4,116
3007,28508.0,46,4,116
3125,28528.0,46,4,116
4013,28548.0,46,4,116
3607,28568.0,46,4,116
3854,28588.0,46,4,116
3164,28608.0,46,4,116
3260,28628.0,46,4,116
3972,28648.0,46,4,116
3811,28668.0,46,4,117
3969,28688.0,46,4,117
3045,28708.0,46,4,117
3847,28728.0,46,4,135
3779,28748.0,46,4,135
3613,28768.0,46,4,135
3576,28788.0,46,4,148
3460,28808.0,46,4,148
4006,28828.0,46,4,148
4112,28834.0,46,4,148
3804,28854.0,46,4,148
2411,29234.0,46,4,148
3839,29254.0,46,4,148
3269,29274.0,46,5,148
3177,29294.0,46,5,148
3685,29314.0,46,5,149
3226,29334.0,46,5,149
3434,29354.0,46,5,149
3634,29374.0,46,5,149
3978,29394.0,46,5,149
3328,29414.0,46,5,149
3785,29434.0,46,5,150
3593,29454.0,46,5,150
3238,29474.0,46,5,150
4099,29494.0,46,5,152
3799,29514.0,46,5,152
4045,29534.0,46,5,152
3143,29554.0,46,5,152
4119,29560.0,46,5,152
3406,29580.0,46,5,152
3734,29600.0,46,5,152
3597,29620.0,46,5,152
4031,29640.0,46,5,152
3211,29660.0,46,5,152
3283,29680.0,46,5,152
4034,29700.0,46,5,152
4077,29720.0,46,5,152
3409,29740.0,46,5,152
3792,29760.0,46,5,152
3189,29780.0,46,5,152
4100,29786.0,46,5,152
3800,29806.0,46,5,152
3220,29826.0,46,5,152
3891,29846.0,46,5,152
3341,29866.0,46,5,152
3873,29886.0,46,5,152
3240,29906.0,46,5,152
3135,29926.0,46,5,152
3193,29946.0,46,5,152
2046,30217.0,46,5,152
3300,30237.0,46,5,152
3124,30257.0,46,5,152
3198,30277.0,46,5,152
3158,30297.0,46,5,152
3549,30317.0,46,5,152
3875,30337.0,46,5,152
443,30561.0,46,5,158
4018,30581.0,46,5,158
3812,30601.0,46,5,158
3234,30621.0,46,5,158
3255,30641.0,46,5,158
3888,30661.0,46,5,158
3959,30681.0,46,5,158
3224,30701.0,46,5,158
1307,30911.0,46,5,158
3458,30931.0,46,5,158
1134,31155.0,46,5,158
3633,31175.0,46,5,158
2965,31195.0,46,5,158
3707,31215.0,46,5,158
3286,31235.0,46,5,158
3033,31255.0,46,5,158
3001,31275.0,46,5,158
3197,31295.0,46,5,158
4055,31315.0,46,5,158
3559,31335.0,46,5,158
3921,31355.0,46,5,160
3883,31375.0,46,5,160
3141,31395.0,46,5,160
3129,31415.0,46,5,160
3370,31435.0,46,5,160
3307,31455.0,46,5,160
3997,31475.0,46,5,160
3916,31495.0,46,5,160
1057,31605.0,46,5,160
3784,31625.0,46,5,160
3221,31645.0,46,5,160
3731,31665.0,46,5,160
3746,31685.0,46,5,160
3480,31705.0,46,5,161
3971,31725.0,46,5,161
3026,31745.0,46,5,161
3137,31765.0,46,5,161
3714,31785.0,46,5,161
3595,31805.0,46,5,161
4037,31825.0,46,5,161
3071,31845.0,46,5,161
3324,31865.0,46,5,161
3057,31885.0,46,5,161
