test,cost,coverage,pastFaults,newFaults
3688,20.0,3,0,12
3718,40.0,3,0,33
1360,360.0,15,3,33
3023,380.0,15,3,33
3326,400.0,15,3,34
3619,420.0,15,3,35
3895,440.0,15,3,35
3805,460.0,15,3,35
3430,480.0,15,3,35
4051,500.0,15,3,35
4108,506.0,16,4,43
1985,2519.0,25,5,45
2221,35534.0,45,5,115
3408,35554.0,45,5,115
4106,35560.0,45,5,115
3671,35580.0,45,5,115
3495,35600.0,45,5,115
3323,35620.0,45,5,115
3138,35640.0,45,5,115
3807,35660.0,45,5,121
3433,35680.0,45,5,123
3038,35700.0,45,5,123
3368,35720.0,45,5,123
3073,35740.0,45,5,123
3638,35760.0,45,5,136
3706,35780.0,45,5,136
1748,42433.0,46,5,136
310,43115.0,47,5,150
3988,43135.0,47,5,150
3515,43155.0,47,5,150
3268,43175.0,47,5,150
3195,43195.0,47,5,150
3645,43215.0,47,5,150
3141,43235.0,47,5,150
3539,43255.0,47,5,150
3426,43275.0,47,5,150
3384,43295.0,47,5,150
4065,43315.0,47,5,150
3806,43335.0,47,5,150
3736,43355.0,47,5,150
4027,43375.0,47,5,151
3168,43395.0,47,5,151
3977,43415.0,47,5,151
4124,43421.0,47,5,151
3687,43441.0,47,5,153
3877,43461.0,47,5,153
3936,43481.0,47,5,153
2785,70666.0,47,5,153
3439,70686.0,47,5,153
929,71743.0,47,5,153
4111,71749.0,47,5,153
3482,71769.0,47,5,153
3524,71789.0,47,5,153
3253,71809.0,47,5,153
3414,71829.0,47,5,153
3686,71849.0,47,5,153
3983,71869.0,47,5,153
4115,71875.0,47,5,153
3443,71895.0,47,5,153
1305,72119.0,47,5,153
3861,72139.0,47,5,153
3615,72159.0,47,5,153
3096,72179.0,47,5,153
1462,119222.0,47,5,153
3343,119242.0,47,5,153
3350,119262.0,47,5,153
4058,119282.0,47,5,153
2390,119780.0,47,5,153
4100,119786.0,47,5,153
1560,120825.0,47,5,153
3009,120845.0,47,5,153
3516,120865.0,47,5,153
3236,120885.0,47,5,153
3366,120905.0,47,5,153
3543,120925.0,47,5,155
2602,123370.0,47,5,155
2807,123790.0,47,5,155
92,124337.0,47,5,155
3153,124357.0,47,5,155
3379,124377.0,47,5,155
3506,124397.0,47,5,155
1102,124681.0,47,5,155
3673,124701.0,47,5,155
3540,124721.0,47,5,155
